,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,103.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,2.0,136.0,191.0
layer_1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
layer_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,3.0,1.0
layer_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0
layer_5,5.0,25.0,4.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
layer_7,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_8,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,60.0
layer_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0
layer_10,0.0,0.0,0.0,0.0,3.0,3.0,1.0,22.0,0.0,0.0,2.0,0.0,12.0,1.0,30.0,58.0,4.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0
layer_11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,2.0,1.0,2.0,16.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
layer_12,81.0,51.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0
layer_13,0.0,22.0,60.0,0.0,32.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,21.0,0.0,3.0,7.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,29.0,43.0
layer_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_15,6.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
layer_16,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
layer_17,0.0,0.0,0.0,0.0,13.0,26.0,28.0,0.0,0.0,0.0,2.0,58.0,1.0,0.0,5.0,0.0,3.0,1.0,36.0,0.0,71.0,0.0,103.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_18,0.0,0.0,0.0,0.0,1.0,90.0,0.0,52.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
layer_19,1.0,69.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,18.0
layer_20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
layer_21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,79.0,5.0
layer_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_23,0.0,0.0,2.0,1.0,0.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,8.0,3.0,29.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0
layer_24,15.0,100.0,10.0,10.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
layer_27,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,3.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_28,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,6.0,5.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,0.0
layer_29,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,15.0,0.0,0.0,0.0
layer_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
layer_31,4.0,110.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0
