,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24.0,20.0,17.0,29.0,31.0,18.0,23.0,28.0,22.0,19.0,17.0,20.0
layer_1,26.0,18.0,30.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,33.0,19.0
layer_2,28.0,18.0,22.0,25.0,23.0,16.0,18.0,34.0,29.0,33.0,32.0,18.0
layer_3,18.0,18.0,22.0,22.0,18.0,18.0,27.0,29.0,21.0,19.0,18.0,30.0
layer_4,19.0,21.0,18.0,29.0,18.0,20.0,18.0,24.0,18.0,18.0,18.0,22.0
layer_5,18.0,18.0,18.0,19.0,23.0,18.0,22.0,18.0,18.0,18.0,18.0,18.0
layer_6,22.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,25.0,18.0,18.0,18.0
layer_7,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,18.0,18.0,18.0
layer_8,18.0,18.0,18.0,18.0,18.0,18.0,12.0,21.0,18.0,18.0,18.0,19.0
layer_9,18.0,18.0,18.0,23.0,18.0,18.0,18.0,18.0,13.0,18.0,18.0,18.0
layer_10,18.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,22.0,18.0,18.0
layer_11,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,18.0,19.0,18.0
