,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,29.0,26.0,22.0,97.0,36.0,14.0,15.0,16.0,87.0,19.0,85.0,48.0
layer_1,18.0,58.0,6.0,2.0,1.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0
layer_2,81.0,4.0,0.0,0.0,19.0,1.0,0.0,8.0,2.0,81.0,24.0,20.0
layer_3,0.0,4.0,8.0,84.0,67.0,68.0,1.0,0.0,3.0,38.0,2.0,44.0
layer_4,13.0,15.0,0.0,0.0,6.0,52.0,5.0,0.0,4.0,1.0,3.0,25.0
layer_5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,78.0,29.0,0.0
layer_6,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,88.0,0.0,79.0
layer_7,34.0,4.0,16.0,0.0,80.0,24.0,0.0,2.0,0.0,57.0,111.0,0.0
layer_8,0.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,0.0,3.0,1.0,0.0
layer_9,0.0,0.0,7.0,0.0,0.0,3.0,0.0,66.0,6.0,2.0,0.0,0.0
layer_10,4.0,1.0,38.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0
layer_11,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0
