,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,79,0,51,8,69,0,70,125,56,43,26,49
layer_1,208,119,78,35,35,45,50,36,35,35,163,5
layer_2,107,35,240,177,82,145,36,72,553,268,104,35
layer_3,35,43,222,135,35,35,57,186,359,325,35,175
layer_4,494,107,35,46,35,35,35,25,35,76,35,213
layer_5,35,35,42,114,199,35,39,101,36,35,36,35
layer_6,186,36,35,35,42,36,35,35,100,35,35,179
layer_7,93,35,35,37,44,37,35,35,108,54,35,35
layer_8,35,35,36,35,145,75,35,175,38,35,35,35
layer_9,37,35,35,86,35,37,35,35,35,35,211,35
layer_10,35,35,35,35,35,89,35,35,35,89,35,51
layer_11,66,35,35,48,35,35,35,37,158,35,50,113
