,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,12,10,10,11,14,17,18,4,11,18,5,18,12,17,5,14
layer_1,5,14,10,16,10,12,11,11,15,9,8,6,17,16,10,14
layer_2,9,11,9,10,10,7,8,11,10,4,9,11,12,6,6,8
layer_3,15,7,13,4,8,8,7,6,5,5,6,5,4,4,11,5
layer_4,8,17,1,9,9,9,14,5,8,13,7,6,8,9,8,7
layer_5,10,11,11,4,3,3,5,4,4,9,4,5,6,8,4,5
layer_6,12,20,6,3,3,4,6,6,4,5,4,4,5,4,4,5
layer_7,6,21,0,10,1,13,4,4,4,4,4,4,4,4,4,5
layer_8,6,2,11,7,5,7,9,6,4,5,4,4,4,4,4,4
layer_9,11,18,5,7,16,6,4,5,5,4,4,5,7,5,4,4
layer_10,9,19,13,7,5,11,6,5,4,4,4,8,4,4,5,4
layer_11,8,7,11,7,6,7,4,5,4,4,4,4,4,4,4,4
layer_12,25,13,4,6,6,4,4,10,4,4,5,4,4,4,4,4
layer_13,7,18,9,11,4,4,4,4,6,4,4,4,4,4,6,4
layer_14,15,9,6,9,9,5,4,4,4,4,4,4,5,4,4,11
layer_15,11,15,7,5,5,4,4,4,4,4,5,4,4,4,4,12
layer_16,19,11,4,4,5,5,4,4,4,4,4,4,4,8,4,4
layer_17,4,15,8,7,5,4,4,6,4,4,6,4,4,4,4,4
layer_18,14,11,5,7,4,4,4,4,4,4,4,4,4,4,8,4
layer_19,4,7,8,3,5,7,3,4,4,4,4,4,4,4,4,4
layer_20,9,11,5,6,5,4,5,4,4,4,5,4,4,4,4,4
layer_21,8,14,10,6,7,6,4,7,3,4,4,4,4,4,11,5
layer_22,6,6,14,3,12,6,7,15,4,3,4,4,14,4,4,5
layer_23,14,15,13,15,6,15,10,9,5,7,13,7,6,4,8,10
