,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,25,19,40,86,27,30,27,20,129,17,112,100
layer_1,1,29,2,1,1,47,0,9,1,0,1,0
layer_2,95,7,0,0,14,0,1,12,0,90,6,40
layer_3,0,2,0,122,22,48,0,0,4,20,8,71
layer_4,15,10,0,0,18,47,0,0,0,0,0,33
layer_5,84,3,2,0,0,3,0,0,2,52,45,0
layer_6,0,0,0,10,52,6,4,3,0,88,0,54
layer_7,1,1,30,0,80,44,0,0,11,8,86,2
layer_8,0,0,1,0,0,1,4,0,0,23,4,0
layer_9,0,0,17,0,0,2,1,8,0,19,0,1
layer_10,0,0,24,0,0,0,10,0,0,0,0,0
layer_11,0,0,1,3,8,7,0,5,16,1,0,0
