,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,650.0,17.0,1175.0,304.0,115.0,16.0,94.0,642.0,95.0,12.0,200.0,83.0
layer_1,32.0,453.0,1580.0,6.0,105.0,386.0,166.0,54.0,191.0,932.0,398.0,14.0
layer_2,1.0,0.0,1388.0,3.0,180.0,142.0,0.0,1.0,18.0,749.0,0.0,0.0
layer_3,866.0,0.0,4.0,47.0,40.0,1.0,7.0,109.0,6.0,132.0,4.0,0.0
layer_4,960.0,376.0,111.0,651.0,212.0,108.0,525.0,170.0,219.0,884.0,218.0,195.0
layer_5,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,523.0,41.0
layer_6,3.0,230.0,140.0,810.0,87.0,2.0,2.0,0.0,20.0,401.0,16.0,17.0
layer_7,312.0,91.0,3.0,478.0,187.0,312.0,3.0,4.0,0.0,1.0,1.0,1.0
layer_8,0.0,182.0,8.0,0.0,920.0,81.0,16.0,253.0,894.0,25.0,1116.0,1027.0
layer_9,0.0,831.0,3.0,3.0,77.0,778.0,38.0,551.0,781.0,6.0,0.0,446.0
layer_10,404.0,62.0,872.0,498.0,204.0,90.0,83.0,7.0,654.0,618.0,33.0,873.0
layer_11,592.0,119.0,410.0,325.0,1303.0,493.0,626.0,37.0,1370.0,34.0,1232.0,1338.0
