,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,21.0,23.0,22.0,24.0,23.0,23.0,27.0,23.0,18.0,18.0,23.0,24.0,22.0,23.0,25.0,23.0
layer_1,22.0,8.0,18.0,12.0,27.0,12.0,17.0,12.0,17.0,18.0,18.0,15.0,21.0,35.0,16.0,13.0
layer_2,19.0,17.0,19.0,24.0,30.0,23.0,32.0,22.0,31.0,19.0,28.0,22.0,17.0,30.0,20.0,41.0
layer_3,18.0,23.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_4,18.0,18.0,18.0,18.0,18.0,12.0,18.0,24.0,18.0,18.0,18.0,24.0,18.0,18.0,18.0,18.0
layer_5,26.0,18.0,18.0,18.0,18.0,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0
layer_6,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_7,18.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,23.0,18.0,19.0,18.0,18.0
layer_8,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_9,18.0,18.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_10,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0
layer_11,18.0,18.0,18.0,18.0,23.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,18.0,17.0,18.0
layer_12,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0
layer_13,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0
layer_14,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,23.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_15,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,14.0,18.0,18.0
layer_16,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_17,18.0,18.0,18.0,18.0,18.0,18.0,20.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,24.0,18.0,18.0,18.0,18.0
layer_19,18.0,18.0,19.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_20,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,10.0,18.0
layer_21,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_22,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_23,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,18.0,23.0,18.0,18.0,18.0,18.0,18.0
layer_24,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,18.0,18.0,18.0
layer_25,18.0,18.0,18.0,18.0,22.0,18.0,22.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_26,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,24.0,19.0,20.0,18.0,18.0,18.0,18.0,18.0
layer_27,18.0,18.0,18.0,23.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
