,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,52.20253,0.7685449,48.896263,4.938644,28.088352,1.20625,49.83371,92.54964,51.22889,54.239914,36.722565,50.705563
layer_1,86.991806,91.187775,69.326775,41.57075,57.652424,44.566303,45.89839,54.191975,50.555317,47.699463,57.485443,8.584876
layer_2,91.19662,48.58657,106.42778,95.83006,61.599384,104.34813,66.72203,58.627182,86.80721,109.68046,69.76541,49.529236
layer_3,28.178974,65.90114,88.059784,49.556194,38.252453,44.55219,96.63008,110.5235,102.7799,51.30533,50.44282,80.82957
layer_4,45.7016,60.378788,40.375088,70.845474,34.50576,59.968998,71.789474,55.313866,53.382793,44.853035,32.48473,121.338646
layer_5,44.07781,29.156921,60.383987,56.135117,58.34663,31.250816,57.402725,29.342443,36.868618,37.37251,37.079594,33.4842
layer_6,76.11434,33.85101,35.62853,39.92819,53.868877,48.45698,35.297062,44.618095,74.888535,29.34217,41.163082,42.66142
layer_7,92.622734,33.082245,29.759186,38.719383,38.40741,40.925102,35.87478,37.65356,38.687267,33.366657,30.960548,35.812153
layer_8,36.608543,32.695698,33.639492,32.51744,30.093546,48.050617,50.464436,62.497536,35.257706,30.750465,39.57877,43.42023
layer_9,31.67886,32.320225,30.291637,61.98731,33.716164,31.36599,31.148804,34.876446,50.696217,31.392702,34.31681,32.34896
layer_10,40.942448,35.691,40.408436,32.1328,36.50724,40.883984,31.461273,31.57751,34.353138,50.474434,40.02148,37.026142
layer_11,42.050426,35.295998,36.775272,39.184322,40.667336,38.577263,40.474457,34.033894,50.356804,36.084286,35.629856,36.67282
