,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2,4,9,13,9,16,21,8,10,12,9,12,5,7,10,4
layer_1,44,5,4,13,33,8,0,4,13,6,17,28,19,19,7,6
layer_2,15,9,6,17,5,22,10,34,11,48,9,40,41,6,8,8
layer_3,9,10,9,10,9,44,9,9,9,9,9,9,9,9,9,9
layer_4,9,9,9,9,9,30,9,12,9,9,9,10,9,9,9,6
layer_5,15,9,18,9,9,10,14,9,9,9,9,9,9,12,9,9
layer_6,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_7,9,12,9,9,9,9,9,9,9,9,9,10,9,9,9,9
layer_8,9,9,9,9,9,9,17,9,9,9,9,9,9,9,9,9
layer_9,9,9,9,9,6,10,9,9,9,12,9,9,9,9,9,9
layer_10,9,9,9,9,9,9,9,9,9,9,9,12,9,9,9,9
layer_11,9,9,9,9,10,9,8,9,9,9,2,27,9,9,9,9
layer_12,9,9,9,9,9,9,9,10,9,9,9,9,27,9,9,9
layer_13,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9
layer_14,9,6,9,9,9,9,9,9,9,21,9,9,9,9,9,9
layer_15,9,9,9,5,9,9,9,9,9,9,9,9,9,26,9,9
layer_16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_17,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_18,8,9,9,9,9,9,9,9,8,16,9,10,9,9,9,9
layer_19,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9
layer_20,9,9,9,10,9,9,9,9,9,9,9,9,9,9,50,9
layer_21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8
layer_22,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_23,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_25,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9
layer_26,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_27,7,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9
