,0,1,2,3,4,5,6,7,8,9,10,11
0,0.07162921,0.056179777,0.058988765,0.108146064,0.08005618,0.09410112,0.098314606,0.11095506,0.16573034,0.073033705,0.056179777,0.2766854
1,0.0,0.033707865,0.007022472,0.0,0.009831461,0.009831461,0.0,0.023876404,0.0,0.0,0.04494382,0.009831461
2,0.05196629,0.029494382,0.0,0.0,0.007022472,0.0,0.008426966,0.009831461,0.0,0.05196629,0.009831461,0.009831461
3,0.0,0.011235955,0.0028089888,0.04073034,0.019662922,0.06460674,0.0,0.0,0.025280898,0.033707865,0.012640449,0.1741573
4,0.012640449,0.009831461,0.0,0.0,0.0056179776,0.026685392,0.02247191,0.0028089888,0.0,0.007022472,0.0028089888,0.015449438
5,0.033707865,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.049157303,0.050561797,0.0
6,0.0,0.0,0.0,0.0014044944,0.029494382,0.0028089888,0.014044944,0.0,0.0,0.17837079,0.0,0.09550562
7,0.06460674,0.0,0.02247191,0.0,0.08286517,0.023876404,0.0,0.0,0.0,0.11235955,0.050561797,0.0014044944
8,0.0,0.0,0.0,0.0,0.0,0.0014044944,0.0,0.0,0.0,0.028089888,0.004213483,0.023876404
9,0.0,0.0,0.0056179776,0.0056179776,0.0,0.011235955,0.0014044944,0.0014044944,0.004213483,0.004213483,0.0,0.0
10,0.0028089888,0.0,0.016853932,0.0,0.007022472,0.0,0.0014044944,0.0,0.0028089888,0.0,0.025280898,0.0
11,0.0,0.0,0.007022472,0.0,0.0014044944,0.0028089888,0.0,0.0,0.108146064,0.0028089888,0.0,0.0
