,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,44,14,4,0,21,13,28,20,17,15,34,7
layer_1,13,29,16,14,3,19,8,14,14,8,6,19
layer_2,33,6,8,8,7,7,11,22,21,33,7,5
layer_3,5,10,8,41,6,1,15,6,4,17,8,2
layer_4,1,2,0,0,13,22,5,1,15,1,6,10
layer_5,11,0,0,5,0,1,0,1,7,23,1,15
layer_6,4,11,2,1,0,10,11,10,0,1,9,1
layer_7,16,16,7,1,1,11,0,0,34,0,2,0
layer_8,2,0,1,7,0,2,0,9,21,10,16,12
layer_9,1,7,12,0,3,11,1,4,8,0,9,0
layer_10,23,5,11,6,12,6,7,6,10,6,7,7
layer_11,5,5,13,6,11,8,9,5,18,11,7,5
