,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,72,53,41,324,102,113,93,64,148,71,399,140
layer_1,37,447,87,88,80,112,134,81,93,114,334,66
layer_2,402,256,105,101,122,146,38,103,96,402,71,104
layer_3,52,97,63,50,23,75,90,113,130,225,194,816
layer_4,48,59,1,0,31,14,206,76,0,9,65,271
layer_5,65,5,4,22,4,0,85,179,44,413,221,1
layer_6,0,2,40,55,31,102,133,30,6,767,75,7
layer_7,154,72,77,10,153,48,12,10,1,420,21,0
layer_8,13,1,28,39,0,21,7,59,19,58,20,161
layer_9,88,56,17,110,32,59,0,73,31,0,118,3
layer_10,30,6,38,4,16,7,32,16,50,9,108,33
layer_11,7,12,64,10,8,10,5,6,80,73,6,6
