,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,8,7,5,5,7,6,5,3,4,2,2,3,5,5,2,0
layer_1,5,7,6,6,5,5,6,6,4,6,6,4,3,3,5,5
layer_2,7,8,5,6,8,7,5,6,6,1,5,4,6,6,4,6
layer_3,8,6,6,8,6,6,4,6,6,2,2,1,3,6,4,2
layer_4,7,6,6,8,6,6,6,6,6,4,6,3,4,4,4,4
layer_5,6,8,6,7,8,6,6,6,6,6,6,6,6,6,6,6
layer_6,6,7,8,7,7,6,6,6,6,6,6,6,6,6,6,6
layer_7,7,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6
layer_8,7,3,7,8,6,6,6,6,6,6,6,6,6,6,6,6
layer_9,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6
layer_10,4,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_15,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_17,3,7,5,6,6,6,6,5,6,6,6,6,6,6,6,6
layer_18,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_19,0,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6
layer_20,5,6,6,5,4,6,3,6,6,6,6,6,6,6,6,6
layer_21,1,4,6,2,7,6,6,6,6,6,6,6,6,6,1,6
layer_22,1,6,1,6,3,4,6,1,6,6,6,6,3,6,6,6
layer_23,6,1,6,3,4,6,5,3,6,1,6,5,6,6,6,6
