,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,3.0203989,2.2284908,0.9056971,1.1878399,2.7613494,2.3054318,3.2819335,2.9202166,2.8666036,2.629396,0.5638292,2.5504441
layer_1,1.4686909,0.3063271,1.2680367,0.9195971,0.14690842,1.2532741,0.028538818,1.5437177,1.5021292,1.5503119,0.7450409,1.2291244
layer_2,0.00027122436,0.73462135,0.5246558,1.3192542,1.4037547,1.1164861,0.70351636,1.7275407,0.42763516,0.00018357506,1.0227592,0.6100996
layer_3,0.3558688,1.131878,1.0566483,0.42036825,1.4938191,0.29586774,0.5306134,1.0631121,1.1256806,0.1264927,0.88201374,0.658001
layer_4,1.7903287,2.12956,0.2788336,0.41706195,1.9587203,0.47340813,1.1960987,0.6349274,1.2111286,1.8545563,0.6306452,0.28804293
layer_5,0.43570924,0.26699412,0.4611439,0.27623373,1.9545147,0.65584695,0.27400035,0.041507334,0.229146,0.17409001,0.66551846,0.24413815
layer_6,0.20988531,0.16524425,0.3131786,0.14884958,1.035996,0.40715173,0.16815016,0.81864625,0.5724783,0.91555256,0.29523766,0.31869996
layer_7,0.7602514,0.09920504,0.29318252,0.034876533,0.41083422,1.4438009,0.16400473,0.11756905,0.3166389,0.5706544,0.6461795,0.30201283
layer_8,0.06899817,1.3060073,0.79887205,0.47012794,0.15536673,0.098248154,0.22804266,1.1132749,0.9797009,1.0736741,0.54179686,0.29268783
layer_9,0.7605568,0.26829568,1.1439776,0.28151464,0.07126255,1.1927979,0.9067139,0.45551082,1.9674863,1.090689,0.32368708,1.5557302
layer_10,1.5085924,0.55322427,1.6631533,1.2015306,0.24199377,0.2552946,0.21164453,0.19342685,0.83191985,0.68315405,1.1110713,0.29879627
layer_11,0.045951623,0.3529149,1.8975898,0.2569759,0.39414468,2.0962155,0.2626047,0.66964,2.884346,1.5261236,0.42738944,0.17772585
