,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,13.781246,9.603933,56.431633,80.64088,9.780591,11.167786,10.782958,10.483418,18.408892,8.886436,10.775457,32.668503
layer_1,10.884123,2.0630295,10.530603,4.702649,23.138317,9.263039,1.6312643,8.107808,4.7630644,4.6967154,9.836667,3.9428682
layer_2,0.0010321036,21.828573,2.3463156,4.8377514,9.869083,3.658786,2.9428778,10.461403,5.853282,0.00079123664,11.346929,6.796927
layer_3,0.77531856,6.8078103,4.908268,2.5287647,18.401226,87.5404,2.7922456,5.613643,11.081332,1.0267414,7.9048877,44.236897
layer_4,17.077532,7.1398563,0.79986465,0.5674438,15.75851,1.30126,7.8488445,30.070675,4.944959,10.165372,22.425785,2.713624
layer_5,2.3102808,22.901594,4.9344664,9.535833,7.660073,1.3533726,12.16725,0.29142663,0.9438947,2.894367,54.81159,1.43328
layer_6,1.6873025,7.6322584,11.057527,14.698822,35.02798,7.344978,3.233712,6.062574,4.6272025,92.61697,8.955285,89.40142
layer_7,24.858063,1.385898,6.839404,0.39488193,86.78992,27.163607,1.0280393,1.4819375,4.601694,38.966293,5.34178,15.147466
layer_8,0.47821277,5.8510547,2.3489943,5.1517816,3.2029927,1.1014314,15.455579,9.802064,9.74953,19.887411,15.171029,8.036846
layer_9,10.853844,3.353556,15.043117,6.5460725,5.6198244,11.593249,3.9754622,21.54561,12.348144,14.711624,4.151792,5.9043317
layer_10,6.9683785,2.8186424,12.616484,5.53999,4.4097967,3.0356088,6.2993937,3.8753285,12.173639,4.5246806,6.891431,2.6667347
layer_11,0.8155092,2.4214005,8.163616,4.6869335,6.228453,8.80576,1.2950141,5.0392146,8.022424,4.933838,2.4488451,2.3128939
