,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,53.0,41.0,43.0,77.0,91.0,18.0,44.0,74.0,53.0,59.0,59.0,42.0
layer_1,84.0,79.0,90.0,12.0,32.0,32.0,22.0,32.0,13.0,12.0,90.0,22.0
layer_2,64.0,12.0,61.0,54.0,17.0,65.0,12.0,59.0,60.0,92.0,89.0,12.0
layer_3,12.0,13.0,53.0,19.0,12.0,12.0,61.0,80.0,52.0,13.0,12.0,20.0
layer_4,15.0,12.0,13.0,28.0,12.0,12.0,12.0,34.0,11.0,12.0,12.0,56.0
layer_5,12.0,12.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_6,13.0,12.0,12.0,12.0,31.0,12.0,12.0,12.0,14.0,12.0,12.0,13.0
layer_7,30.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_8,12.0,12.0,12.0,12.0,12.0,12.0,20.0,13.0,12.0,12.0,12.0,12.0
layer_9,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,33.0,12.0,12.0,12.0
layer_10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
layer_11,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,61.0,12.0,12.0,12.0
