,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.5151368,8.564856,0.41476688,0.5725611,0.5220024,0.4337368,2.1347997,1.7876099,1.5012909,0.042439118,0.018203806,0.111571334,0.15480171,0.82663727,1.0080683,3.0535245,0.47969112,1.0352299,1.6670673,4.4179645,1.0992682,0.3295394,1.4057009e-05,0.00037875382
layer_1,2.1829479,7.3741198,0.18070212,0.53508115,0.9964497,0.47243547,0.52304876,0.14333102,0.65882784,1.2512343,0.30696505,0.6243322,1.5369619,0.55653983,1.5112605,4.4840612,2.358902,0.031849217,0.11727561,0.55331475,0.29097414,0.69426554,0.87938917,0.27557027
layer_2,0.32216462,0.102182515,0.29496133,0.3812784,0.1323629,1.836256,0.33571988,0.5581565,0.3368699,0.086654395,0.063263506,0.049085833,0.4343113,0.57870376,0.43086997,0.004623903,0.0012053823,0.0046523176,0.40143186,0.015005444,0.13870373,0.18144391,0.3218043,1.9531636
layer_3,0.4105757,0.25869253,1.4992968,0.6573753,0.26511258,0.8416224,1.8179703,2.6110773,1.1241491,0.5940337,0.14862812,0.48428163,2.4563408,1.183843,0.40951067,0.6766842,0.7149699,0.2734198,0.59759223,0.32476956,0.09887691,1.8631911,0.43402395,1.157364
layer_4,0.36209905,0.6157435,0.20399742,1.7222193,0.6917632,0.8492741,0.7120519,2.883706,0.4012147,2.4665687,1.5154699,1.185874,2.6102874,1.1654297,0.009555908,0.5526229,0.2452944,0.76163405,4.0857253,0.34720242,0.4628473,0.06322845,0.09363447,2.2884712
layer_5,0.1365695,1.8014164,2.2708862,0.028807418,0.11203202,0.07004691,0.0036672826,0.0009027278,0.036008205,2.5255806,2.085106,1.1252317,1.9332377,3.739948,0.62775606,0.14440325,0.6965064,0.23103887,0.5669443,1.2716876,0.70784795,1.0977182,2.168084,0.6532822
layer_6,0.82910854,0.15639621,0.40485084,0.7948408,0.6203879,2.0663512,4.204665,7.6178064,3.2055004,6.2323184,0.5327281,3.3647835,2.8106139,0.5020984,1.7378974,2.182757,0.95743686,0.5197846,0.13416325,0.07956533,1.3552569,0.81786245,0.13441505,2.4780855
layer_7,2.331442,4.3782086,0.18974982,2.0629084,0.39873737,0.39980498,1.5912364,0.86928356,1.6930952,3.0691338,0.5365714,0.59974056,1.0964344,2.9919152,1.2068038,1.8884115,2.2209928,0.82967097,0.22350438,0.287575,0.22361419,2.0616474,2.1632352,0.75538766
layer_8,0.15196483,0.54594773,0.04815073,2.6927173,1.5608934,2.8734674,0.024040494,0.316007,0.010100928,1.516418,0.77288055,2.9830356,1.1413118,1.416325,1.0409936,3.9744365,1.8558478,0.6124426,0.5116121,0.91065294,1.2440511,1.3685821,1.3382567,0.8114121
layer_9,2.0762033,0.8252598,2.1234162,0.39858502,1.2219847,0.40705824,3.9200027,3.6647809,3.2793167,0.3732116,0.35908216,0.38896212,1.9055952,0.88047856,1.6439447,0.3345285,1.276174,0.9240455,1.4881879,0.18074162,0.93312377,0.9666942,1.8842016,0.21780209
layer_10,2.2721546,1.0583951,1.1609954,0.13319997,0.09674413,0.1957641,0.6802278,1.3604391,0.92780334,0.49947828,0.65134776,0.07482454,5.5381923,1.8578075,5.4314923,0.7125031,0.76160747,1.4309211,1.2241316,1.6806476,1.2485082,0.04509073,0.45815164,0.42727235
layer_11,2.425465,0.63805616,1.1825839,1.1274029,0.9698879,0.949785,0.9299129,0.83089364,1.8578786,2.3118117,1.579004,2.2682252,0.7340705,3.395596,3.2185328,0.98684174,2.2833548,0.42638245,1.9729245,2.2807207,1.8305324,1.6392913,2.2331455,1.8059416
layer_12,0.9031158,0.42959586,0.89603096,0.10840761,0.14734615,0.7836093,0.57208633,1.5800781,0.85849196,0.56249815,0.629699,0.69956315,0.84156525,0.29589978,1.0181028,0.2326786,0.21251465,2.968529,0.7058135,0.09007653,0.16323833,0.70388037,1.4909624,3.355361
layer_13,0.88243556,1.1004001,0.78939664,0.31593037,1.1590668,1.0837172,8.591571,4.1272197,3.9992397,0.8478294,1.684161,2.4054422,0.7745529,0.05435357,0.019110747,1.1528876,0.15759782,0.36629903,1.0193356,3.2768443,0.84028596,0.49924114,0.35597718,0.3898646
layer_14,3.1910713,0.027006513,0.0155956745,3.1827936,3.2395668,4.0452614,3.019025,1.3863825,1.6767095,2.4898145,0.5443556,0.27151263,0.21123295,0.2925404,0.2934041,1.0564642,0.6707278,1.0077909,1.1988919,1.5511425,0.9579961,0.10887306,0.021049153,4.8612285
layer_15,0.45493287,0.7234316,2.2475982,4.243359,2.592067,0.83084816,0.41033366,0.6573185,6.3332543,2.1035402,3.4712307,2.3591335,0.08482075,0.0450422,1.8634732,1.4893932,0.6455812,1.5217965,0.116507284,0.09691399,0.15655077,0.62184674,0.23654556,1.1132675
layer_16,0.33885005,1.8734038,0.06363554,0.028928965,0.6676691,0.12907974,0.35504556,0.43900514,1.1058222,1.3062196,0.3092072,1.3765776,0.16748025,0.18292718,0.16518497,0.050178,0.106006615,0.20521988,1.2983857,3.3686507,2.3837073,1.0712869,0.26219276,0.165582
