,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,76,49,89,191,45,59,37,47,217,24,274,160
layer_1,17,106,15,3,32,12,0,14,0,4,17,3
layer_2,264,40,0,0,14,4,2,11,8,267,20,22
layer_3,0,6,4,151,38,134,0,0,18,175,25,101
layer_4,21,14,0,0,13,124,9,25,3,0,5,112
layer_5,168,6,3,3,0,0,11,12,1,274,168,3
layer_6,0,3,2,16,36,16,140,4,0,231,4,172
layer_7,3,17,143,3,239,149,0,1,27,54,259,23
layer_8,0,0,32,2,1,19,8,12,2,126,14,9
layer_9,2,6,44,4,6,24,0,30,32,21,14,2
layer_10,25,11,41,8,14,11,19,7,47,9,27,14
layer_11,8,11,21,13,16,41,14,13,11,42,14,10
