,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,253,0,0,0,0,0,4,0,1,0,0,0,0,0,69,0,14,13,18,1,0,0,0
layer_1,0,0,0,0,0,0,0,0,0,9,7,0,0,0,14,0,0,0,0,0,0,0,1,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
layer_3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
layer_4,0,0,0,6,0,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4
layer_5,0,1,1,0,0,0,0,0,1,7,2,0,2,2,0,1,1,0,0,0,0,0,0,2
layer_6,2,0,0,0,0,8,39,11,94,4,0,0,19,0,2,4,0,0,0,0,2,1,4,1
layer_7,4,84,0,2,0,1,1,8,22,4,0,1,0,8,1,0,0,0,2,3,8,4,2,0
layer_8,1,0,0,1,0,0,0,0,1,0,1,12,3,8,26,16,2,0,2,0,0,0,2,0
layer_9,5,16,5,0,0,0,35,62,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
layer_10,2,2,0,0,1,0,3,6,1,0,0,0,62,9,62,0,0,0,1,2,2,0,0,0
layer_11,1,0,1,0,0,0,0,0,1,2,0,2,17,54,26,0,8,0,24,3,2,7,2,4
layer_12,1,1,3,0,0,1,10,6,0,0,0,0,1,0,0,0,0,16,1,0,0,0,2,15
layer_13,0,0,0,0,1,1,111,11,21,7,1,1,0,0,0,0,0,0,2,9,0,0,0,0
layer_14,50,0,0,23,4,36,5,2,2,5,7,0,1,0,0,0,2,0,0,5,0,2,1,1
layer_15,0,1,3,6,7,0,0,0,2,1,0,4,0,0,3,0,0,31,0,0,0,0,7,2
layer_16,0,2,8,0,0,5,5,0,0,0,0,0,26,0,28,0,0,0,2,1,0,0,5,2
layer_17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0
layer_18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
layer_19,3,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
layer_21,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_23,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,15,0,13,0,1,0,0,0,0
layer_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
layer_25,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
layer_26,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,1,0,1,0,0,0,0
layer_27,3,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1
