,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,1099,0,0,0,0,1,60,10,0,0,0,0,0,1,680,0,105,3,248,6,0,0,0
layer_1,0,0,0,0,0,0,0,0,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_4,0,0,0,429,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
layer_5,0,0,0,0,0,0,0,0,1,0,51,2,1,0,0,0,4,0,0,0,0,0,0,610
layer_6,5,0,0,0,0,120,23,15,14,2,0,1,5,0,1,2,0,4,0,0,21,0,75,293
layer_7,4,158,0,0,0,2,0,0,61,7,13,0,0,151,15,0,1,0,28,0,1,12,6,1
layer_8,0,0,1,5,0,18,0,0,1,0,2,36,48,22,42,21,0,0,45,0,0,0,7,0
layer_9,0,99,0,0,0,0,45,25,151,0,0,0,0,0,0,0,0,0,3,0,59,0,0,1
layer_10,0,13,2,1,1,0,0,25,0,0,0,0,109,3,77,0,2,0,0,0,0,0,0,0
layer_11,0,0,0,5,0,18,0,1,1,2,0,1,72,11,35,0,32,1,386,39,6,2,10,7
layer_12,0,2,0,0,0,1,14,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,74
layer_13,0,1,0,0,2,0,794,14,15,34,0,3,0,0,1,1,0,0,1,69,0,0,0,1
layer_14,89,0,0,177,37,209,48,7,0,288,2,1,0,0,0,7,0,15,0,4,34,0,1,1
layer_15,0,0,7,226,1,0,0,0,27,11,2,5,0,0,0,0,0,140,0,0,0,0,29,10
layer_16,24,13,0,0,0,0,9,0,0,0,1,0,1,0,1,0,0,0,17,20,0,0,0,0
layer_17,0,0,0,0,0,0,19,28,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,13
layer_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
layer_19,0,168,0,14,0,10,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8
layer_21,133,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
layer_22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,28,4,0,0,0,0,0,0
layer_23,0,0,0,0,57,52,0,0,0,0,0,0,0,0,0,316,2,65,0,0,0,0,0,0
layer_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
layer_25,4,2,1,5,0,0,57,0,0,0,11,26,0,0,0,0,0,0,73,0,0,0,0,33
layer_26,0,7,0,1,0,0,0,1,0,0,0,0,0,55,0,0,0,2,4,1,0,0,0,0
layer_27,21,0,0,0,22,25,0,0,2,0,0,0,0,0,0,0,0,0,6,55,0,5,0,0
