,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,29.077805,3.9830542,28.188314,1.389263,7.705192,5.1378155,27.792204,30.996204,29.636835,30.921316,23.745218,27.812387
layer_1,32.40449,32.668316,31.672796,27.97887,30.056282,29.17335,28.841604,28.883963,30.361006,28.615263,30.545074,6.2361946
layer_2,47.849915,28.212578,28.998138,38.90153,26.558023,30.910439,33.7825,28.376862,30.902596,21.931211,28.241392,27.014488
layer_3,24.213116,34.12655,44.610203,23.66712,27.132133,28.460407,29.059397,26.893469,41.28788,29.736763,26.715258,32.458656
layer_4,26.754559,33.73608,27.721865,28.425873,27.951153,29.174532,32.539574,18.664223,31.323866,29.223705,25.739208,32.66157
layer_5,31.491697,26.457384,30.73949,31.659126,36.332607,27.593256,28.576262,26.732674,31.05155,28.47402,26.653593,26.811802
layer_6,35.009846,26.74717,28.010456,28.687304,27.185474,27.147133,26.59882,27.199791,26.831978,27.283981,27.30924,30.74811
layer_7,40.426785,25.947025,26.746145,27.286871,28.205254,28.32066,27.022055,27.913874,25.570847,28.196444,27.353739,28.424511
layer_8,26.617718,28.276375,26.326998,26.5342,26.15938,28.595621,29.235376,33.09347,26.684816,26.38619,27.744213,27.858032
layer_9,26.512154,25.765833,26.324215,28.075909,27.616795,26.440485,26.27698,27.992714,27.11128,26.306503,27.046347,26.45587
layer_10,27.463243,26.710361,26.436815,25.719507,26.540075,27.468681,26.081467,27.887663,25.847294,31.272522,28.24805,26.736675
layer_11,27.328896,26.532873,26.504148,27.296928,30.183838,29.477892,27.168333,30.809408,31.184507,26.577297,26.796175,26.48372
