,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,13,10,0,4,96,11,29,43,2,69,0,2
layer_1,7,0,3,4,0,4,19,1,0,0,66,0
layer_2,1,1,23,62,1,11,11,0,0,0,11,0
layer_3,2,2,2,31,0,0,0,1,0,85,9,0
layer_4,0,0,0,0,4,6,2,30,0,4,6,16
layer_5,0,0,0,39,4,37,0,0,0,0,0,0
layer_6,25,0,0,0,5,0,54,1,0,0,30,0
layer_7,7,1,16,4,29,28,10,41,50,54,0,0
layer_8,5,27,3,29,0,0,0,2,2,36,0,14
layer_9,21,0,5,39,8,0,20,7,9,12,1,3
layer_10,2,0,6,22,14,0,0,10,0,16,1,0
layer_11,8,1,1,12,1,41,2,1,1,20,0,20
