,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,266.0,135.0,177.0,286.0,328.0,61.0,286.0,191.0,281.0,288.0,216.0,187.0
layer_1,296.0,262.0,432.0,41.0,149.0,128.0,101.0,186.0,58.0,43.0,472.0,72.0
layer_2,48.0,40.0,67.0,31.0,41.0,138.0,46.0,330.0,85.0,483.0,447.0,40.0
layer_3,40.0,47.0,21.0,35.0,40.0,40.0,166.0,252.0,50.0,42.0,40.0,71.0
layer_4,38.0,50.0,40.0,79.0,40.0,39.0,43.0,92.0,41.0,40.0,40.0,22.0
layer_5,40.0,40.0,44.0,40.0,42.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0
layer_6,41.0,40.0,40.0,40.0,110.0,40.0,40.0,40.0,42.0,40.0,40.0,41.0
layer_7,24.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
layer_8,40.0,40.0,40.0,40.0,40.0,39.0,51.0,39.0,40.0,40.0,40.0,40.0
layer_9,40.0,40.0,40.0,39.0,40.0,40.0,40.0,40.0,81.0,40.0,40.0,40.0
layer_10,40.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0,50.0,40.0,40.0
layer_11,49.0,40.0,40.0,40.0,40.0,47.0,40.0,40.0,299.0,40.0,40.0,40.0
