,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,29,37,24,38,14,16,23,30,32,32,17,20,38,24,28,15,17,18,16,40,26,22,18,52,14,17,20,38,33,15,34,47,28,21,21,28,18,19,44,25,20,37,50,21,27,29,33,21,31,48,14,26,33,42,25,32,28,28,27,19,28,30,26,32,28,30,27,17,27,27,14
layer_1,32,16,13,17,15,32,31,21,28,45,24,18,21,15,35,18,16,15,21,20,16,23,21,16,18,32,19,24,30,52,26,33,24,15,52,11,20,20,19,21,28,19,17,14,22,11,12,19,24,22,24,20,21,26,11,27,25,15,19,32,11,23,13,16,16,13,24,14,31,21,24
layer_2,21,29,21,19,23,19,9,15,12,14,26,13,19,33,14,38,51,11,19,34,39,24,7,16,18,20,16,19,19,13,11,13,14,19,21,13,32,24,16,59,52,20,13,10,18,28,13,13,22,17,32,30,24,18,21,13,13,35,19,14,17,21,17,18,15,24,15,12,28,14,19
layer_3,11,11,11,19,16,27,11,12,10,12,11,20,14,11,13,17,17,11,11,11,16,14,11,26,11,15,15,22,12,14,13,13,11,12,11,17,11,13,52,18,10,11,10,14,12,12,11,11,16,13,11,13,11,21,11,14,23,15,13,17,22,10,11,10,11,41,12,11,17,14,12
layer_4,10,15,10,15,10,10,13,13,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,13,11,10,24,10,10,10,10,10,10,10,10,10,10,10,10,15,10,21,10,11,10,10,10,10,10,10,11,10,10,10,10,11,10,10,10,10,10,10,10,9,10,10,15
layer_5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,11,15,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,32,10,10,11,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10
layer_6,10,10,10,10,10,10,12,11,11,10,13,14,10,10,10,10,10,10,10,19,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,11,15,10,10,10,10,10,12,10,10,13,10,13,16,10,10,10,10,10,17,11,15,10,10,13,10,12,10,10,10,10,10,10,10,10,10
layer_7,10,16,10,10,10,10,10,10,10,11,10,10,10,12,10,10,10,10,11,14,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,18,10,10,10,10,14,10,10,10,11,10,10,10,10,13,10,10,10,10,12,10,10,11,10,10,14,18,10,10,10,10,10,10
layer_8,16,12,11,10,11,10,16,11,10,10,10,10,10,10,10,10,10,20,11,10,10,11,10,10,11,10,10,10,13,14,10,14,14,10,11,10,11,11,10,19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,11,10,10,10,10,11,13,10,10
layer_9,12,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,15,10,10,12,10,10,10,13,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,27,10,10,10,10,10,10,10,10,10,10,10,10,10,14,12,10,10,11,10,10,10,10,10,10,10,10,10,10,10,32
layer_10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,11,10,10,10,10,12,14,10,11,12,10,11,10,10,14,10,12,10,10,10,11,12,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,11,10,10,10,12,10,10,10,10,10,10,10,11
layer_11,11,10,11,10,11,12,10,10,12,10,18,10,10,12,10,10,11,11,11,10,11,10,11,15,10,10,10,10,10,14,9,10,10,16,10,10,10,20,10,10,26,11,10,10,10,18,10,10,15,14,11,37,12,11,10,10,10,11,11,10,10,14,11,11,15,10,14,10,10,12,10
layer_12,10,11,10,10,12,11,12,13,10,10,10,11,10,11,10,12,10,13,18,10,10,11,10,10,11,10,12,14,29,10,12,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,18,10,10,10,13,10,10,10,10,10,16,10,10,10,10,10,15,10,10,9
layer_13,10,11,10,10,10,10,10,12,10,10,16,12,11,10,10,10,10,10,10,10,10,10,11,13,10,17,10,10,10,11,10,13,10,11,10,10,10,10,10,11,10,10,10,11,11,10,10,10,14,11,11,10,10,10,10,10,10,10,13,12,15,11,10,11,10,10,11,10,11,10,10
layer_14,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,28,10,10,10,10,10,10,25,12,10,10,10,12,10,13,11,13,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,11,10,10,11,10,10,10
layer_15,11,10,10,10,10,10,10,10,10,10,10,12,11,10,10,10,10,10,10,10,10,22,10,10,10,12,11,10,10,10,10,11,10,10,10,10,18,10,10,10,10,10,10,12,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,11,10,17,11
layer_16,10,10,10,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,11,10,10,15,10,10,17,10,10,11,10,10,10,10,10,11,11,10,11,10,10,15,10,10,10,10,10,11,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,10
layer_17,11,10,10,12,10,10,12,10,10,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,14,13,19,11,10,15,10,17,11,12,20,11,10,10,9,14,10,10,10,10,10,10,10,10,10,10,10,10,10,48,11,10,10,18,10,11,10,10,10,11,10,10,10,12,11,10,10
layer_18,10,13,10,10,10,10,10,11,10,10,10,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,11,10,10,10,10,10,10,10,10,10,10,13,10,10,10,10,10,10,10,19,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,12,10
layer_19,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10
