,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,56.0,1.0,93.0,0.0,15.0,9.0,2.0,28.0,12.0,2.0,36.0,0.0
layer_1,3.0,28.0,76.0,0.0,22.0,14.0,8.0,0.0,0.0,36.0,8.0,0.0
layer_2,0.0,0.0,84.0,2.0,0.0,4.0,0.0,3.0,1.0,8.0,0.0,0.0
layer_3,93.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0
layer_4,28.0,106.0,13.0,142.0,118.0,68.0,11.0,3.0,80.0,11.0,39.0,5.0
layer_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,49.0
layer_6,0.0,126.0,5.0,194.0,8.0,0.0,0.0,0.0,14.0,46.0,11.0,2.0
layer_7,18.0,79.0,0.0,17.0,5.0,21.0,10.0,1.0,0.0,0.0,0.0,3.0
layer_8,0.0,77.0,0.0,0.0,160.0,30.0,0.0,5.0,201.0,0.0,18.0,12.0
layer_9,0.0,128.0,0.0,0.0,1.0,113.0,28.0,1.0,203.0,0.0,0.0,13.0
layer_10,3.0,0.0,171.0,70.0,2.0,3.0,4.0,3.0,12.0,135.0,3.0,102.0
layer_11,44.0,9.0,14.0,27.0,29.0,21.0,20.0,0.0,128.0,0.0,100.0,86.0
