,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,422,265,591,1008,236,416,589,491,1068,442,480,1377
layer_1,49,48,36,0,36,12,0,47,3,2,19,126
layer_2,449,75,3,0,25,0,157,42,15,449,35,43
layer_3,47,6,7,123,28,626,0,0,41,43,26,409
layer_4,12,11,0,8,9,103,52,22,0,10,7,12
layer_5,171,1,1,0,2,0,10,0,0,414,330,0
layer_6,0,5,0,3,104,5,15,0,0,913,9,989
layer_7,51,2,205,0,1008,48,0,0,18,327,270,2
layer_8,1,0,5,4,0,14,0,2,0,90,62,45
layer_9,4,1,7,76,1,75,2,44,22,6,1,0
layer_10,16,0,72,2,8,0,6,0,26,0,14,16
layer_11,3,3,118,1,3,49,0,8,565,79,4,6
