,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,6.110222,2.682824,4.7791963,2.3062973,5.518014,1.9995517,3.6206737,2.1049616,3.3455076,5.115697,7.80231,4.0906506,4.466452,4.426732,3.796078,5.5571113,5.6674457,5.349882,3.0617142,3.0091562,3.9527612,4.5071664,3.4136097,4.2794137,4.646649,4.4094133,7.135172,6.271925,1.8129414,3.0750053,4.0316124,4.4452767,6.51741,5.870799,4.2471704,3.9106455,3.1165211,7.0182185,4.668137,7.00128,4.028803,3.8184955,6.9321675,6.283277,3.7398558,4.0561285,2.8800309,4.125024,6.112555,3.6574638,2.8983793,4.472986,4.648426,5.9306483,4.320112,3.0642965,5.2692924,3.6873498,4.5404634,3.5318418,4.7767615,3.5408392,4.4997764,4.681266,3.0293112,4.5619106,4.6552835,3.4073462,7.7115355,2.207764,3.361679
layer_1,1.3877217,5.153988,4.2110815,1.6475644,1.7746989,1.8480413,2.994536,6.218125,1.6748925,3.3367372,2.602171,4.699745,2.2765872,1.3590189,3.204209,1.5018644,1.6393818,1.8803861,2.1097016,3.536175,2.1407866,1.1998658,2.0561888,2.651462,2.2772646,1.5232118,2.1373956,1.8228936,3.6663375,1.4419672,2.9762194,2.1585693,2.5106735,2.1359785,6.135015,2.2017252,2.589336,3.873151,3.002133,3.4532256,2.5188699,1.2376087,2.290099,1.7448127,1.6464019,1.7840548,3.0187414,1.7787031,3.9890914,1.9948021,2.1784723,2.310341,1.9466548,1.636151,3.763256,3.0274336,1.3162674,1.8038502,3.2584026,1.616518,1.4419484,2.6061552,2.5545542,2.94192,1.5960838,2.4618459,2.2847824,2.3093982,5.4476156,2.5980842,2.487185
layer_2,1.8943989,4.810514,2.6651611,3.048169,2.3308287,6.492681,3.3267393,2.758674,4.2748566,1.8923326,3.4551008,2.4160886,3.4023168,4.66625,2.4796684,2.3546169,4.8055453,3.4851866,2.591052,3.4535224,4.1476407,5.373737,1.879671,2.8555388,2.168772,2.2348328,2.7444026,2.543454,2.3861716,1.145059,4.6083317,4.96414,3.3799222,2.020071,4.8097997,5.2272673,2.0898438,2.5498023,2.7971294,2.328243,4.943482,2.5372648,4.1969213,2.9510448,4.538008,2.0275588,2.4418967,3.7532432,2.2340915,1.9660479,3.2887428,2.4968758,3.4827082,2.3107336,1.8892499,5.994524,3.4186428,7.1449566,2.7066154,2.2788165,3.9305255,1.8007789,2.6941524,3.6744702,2.4345458,3.0103235,2.1789281,3.7410972,4.049993,2.4726708,2.3869972
layer_3,2.4640446,2.158929,3.2594361,3.0758467,9.331894,5.413994,3.0849278,3.029964,2.5265677,2.653479,4.3097906,3.1768167,3.7407389,4.318769,3.3241465,2.550583,2.4993513,2.4994826,4.6209826,2.4173744,8.859381,2.6511474,2.821815,4.0552497,3.2007046,5.167112,4.122173,6.5708904,2.8236413,4.951666,4.7831926,3.6159196,2.8600507,3.1396163,2.5069866,5.373081,4.1705637,2.679623,5.9726872,2.4597592,2.5546424,2.6113951,3.313596,2.7498653,2.9760506,4.362443,2.86083,2.3070276,3.6282716,4.140201,4.1666446,4.821935,2.1844544,9.835428,3.050077,2.2219055,6.2482486,4.9162307,6.4103327,5.1835446,5.137307,2.5465379,2.8188512,5.1051564,3.1163306,3.3837585,2.4600122,2.850952,2.1264002,3.4422443,2.434307
layer_4,8.19947,7.393463,6.131726,9.147098,8.020785,7.9813747,5.7790685,7.6535015,7.5434012,7.982822,7.8180947,7.482114,8.063249,9.137847,7.9588294,8.017575,8.362338,6.780649,8.241072,7.911918,8.010056,7.99329,7.4658403,7.507522,7.450744,7.7479095,7.4999523,8.069521,8.08584,7.584858,7.7889447,8.054753,8.100355,8.0074835,7.9475784,7.707678,8.101907,8.058721,8.846578,6.5571394,7.414421,8.30766,6.897364,6.863434,7.7382436,8.097227,7.8443832,8.030646,7.6510262,7.90319,7.0955825,7.398797,8.099167,8.021093,8.647543,7.2900805,7.4868565,7.829667,7.949251,6.804845,7.7793145,7.178252,7.766314,7.815244,8.482624,7.9867516,8.510636,5.957569,7.325559,8.171163,7.847087
layer_5,8.044902,7.995798,7.994,7.9910507,8.042691,7.995607,9.180845,7.9992,8.322031,8.148171,7.994563,7.9996414,8.583235,7.9873505,7.999896,8.068918,7.999853,8.145309,7.9647813,8.466451,7.9943714,7.985833,7.9205117,8.16491,7.907718,8.777104,7.878279,8.203338,8.003596,7.9076204,8.128372,8.267816,9.214472,8.010568,7.924717,8.611752,7.86915,8.142054,8.422028,7.999372,7.9980645,8.003705,7.9841223,7.9987965,7.9997134,8.205899,7.993959,8.027804,7.225597,7.9985566,8.058103,7.570125,7.975292,7.8132534,8.411348,8.55691,8.028117,8.429633,8.014606,7.999177,7.266411,8.045716,7.9222894,8.000987,7.9974604,7.9881287,7.9996405,8.160495,8.008744,7.9957247,7.998542
layer_6,8.131064,8.090976,7.6930246,8.242429,8.116943,8.348168,8.032752,6.116047,7.8107076,7.61627,8.828054,7.337305,8.120867,7.7305007,7.888225,8.283476,7.9770865,7.051556,7.921928,7.30597,7.116821,8.032471,6.656878,8.079093,7.6467805,8.820476,8.297124,7.8693566,8.519357,8.067964,8.185702,7.7937875,7.75513,7.9289627,7.5875015,7.6074452,9.211704,7.9866395,8.5017805,8.088527,7.342626,7.768485,7.737166,7.1764307,8.04417,8.16706,7.708856,7.5091677,10.346208,6.0719614,7.926966,7.924954,7.7845416,8.040629,7.265101,8.12205,4.160504,7.9481745,7.783237,8.068592,7.8707714,5.646084,8.101571,8.243266,8.788769,8.1095085,7.977816,8.267571,9.692137,7.7375345,8.489293
layer_7,7.9676766,6.135932,8.138842,8.046699,8.240218,8.00505,8.175504,8.07708,8.027069,7.0466743,8.137152,10.333683,8.080567,8.346445,10.2306185,6.5156136,8.185919,8.011525,7.9912424,7.3687572,6.639751,6.621785,7.9895277,8.049441,7.998609,8.11787,8.185235,7.978908,7.75796,8.902234,8.000501,7.8991737,8.162364,9.174622,8.251598,8.012261,7.9837055,8.088379,7.786331,7.995622,7.974387,7.522434,8.060087,6.077688,8.16704,8.101182,8.400128,8.02109,8.278976,7.991056,7.851478,8.131266,7.895541,7.431123,7.974812,8.630558,7.766271,7.3265185,8.000403,7.987271,6.875601,7.9017262,7.6841493,12.795957,5.0857396,8.155455,9.231055,8.000218,8.009684,8.517801,8.054723
layer_8,7.16221,7.9846563,7.802323,8.302183,7.0725155,8.357996,7.467112,7.530215,8.011382,8.25017,9.228436,7.5920434,8.64261,7.8675056,7.794373,8.013754,8.054465,5.9621644,7.2430086,7.754479,7.8194222,7.483977,8.085982,7.5261593,9.992976,8.017055,8.272405,7.334813,8.721448,3.4288604,9.058114,7.3153944,8.703703,9.278515,8.146189,8.318838,6.127725,7.6396346,8.007023,10.534159,8.593358,8.074538,7.476767,7.518915,7.853925,8.198142,9.725122,8.359058,7.303321,8.135523,9.44518,7.907611,6.717016,8.459433,8.254763,8.280641,8.002052,8.080912,7.94188,8.35136,8.2083435,8.393761,8.244881,6.4124055,8.530405,7.146653,8.104374,6.188916,7.5269594,8.864593,8.177981
layer_9,6.9412913,7.923165,8.067843,7.958779,7.9721613,7.502459,9.25014,8.240714,8.009713,10.6788435,8.224638,8.193119,7.971796,7.9028096,7.993336,8.140277,6.619365,8.05331,8.444316,7.196271,8.088145,8.010304,7.997886,8.571303,7.926236,8.092383,7.3496914,8.150211,8.180729,8.031428,6.274797,8.035435,8.016761,7.7456775,8.45736,8.023466,7.83845,8.009072,7.7593656,8.199768,6.756746,7.949128,8.045697,8.017086,7.6764355,6.6038704,7.787878,8.178177,7.7934613,7.640388,8.4085045,7.422619,9.697878,8.043239,6.7319384,9.783075,7.9035764,7.9367614,7.7304277,8.650681,7.968691,8.354724,8.749245,8.050929,7.8782063,7.9338045,8.076823,7.9589734,8.051303,8.001874,2.586515
