,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,355.0,8.0,875.0,13.0,203.0,89.0,121.0,307.0,146.0,22.0,279.0,2.0
layer_1,10.0,660.0,1011.0,1.0,135.0,57.0,387.0,0.0,23.0,1016.0,133.0,13.0
layer_2,6.0,0.0,382.0,38.0,8.0,187.0,1.0,63.0,16.0,435.0,2.0,2.0
layer_3,350.0,0.0,11.0,93.0,171.0,8.0,51.0,4.0,26.0,85.0,2.0,50.0
layer_4,661.0,696.0,76.0,699.0,1141.0,1273.0,944.0,185.0,1364.0,310.0,983.0,138.0
layer_5,4.0,1.0,5.0,25.0,22.0,15.0,0.0,0.0,1.0,4.0,501.0,307.0
layer_6,6.0,572.0,474.0,1969.0,27.0,20.0,15.0,3.0,348.0,317.0,139.0,85.0
layer_7,272.0,15.0,0.0,1509.0,87.0,1112.0,42.0,8.0,0.0,1.0,1.0,4.0
layer_8,15.0,490.0,52.0,1.0,1119.0,561.0,1.0,57.0,974.0,23.0,839.0,1375.0
layer_9,1.0,1935.0,7.0,3.0,33.0,1961.0,0.0,179.0,1815.0,3.0,30.0,955.0
layer_10,123.0,11.0,865.0,1359.0,543.0,166.0,38.0,5.0,640.0,232.0,106.0,1348.0
layer_11,672.0,536.0,660.0,42.0,1002.0,66.0,291.0,42.0,1597.0,17.0,675.0,628.0
