,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,167.0,121.0,20.0,35.0,128.0,125.0,222.0,164.0,489.0,178.0,361.0,355.0
layer_1,51.0,219.0,21.0,1.0,0.0,119.0,0.0,35.0,0.0,2.0,10.0,84.0
layer_2,346.0,19.0,4.0,0.0,35.0,1.0,81.0,7.0,2.0,346.0,39.0,41.0
layer_3,52.0,5.0,12.0,350.0,29.0,4.0,1.0,0.0,28.0,83.0,6.0,14.0
layer_4,24.0,19.0,0.0,27.0,19.0,234.0,10.0,1.0,7.0,5.0,0.0,68.0
layer_5,376.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,324.0,2.0,1.0
layer_6,2.0,0.0,0.0,0.0,12.0,1.0,110.0,0.0,0.0,8.0,0.0,7.0
layer_7,6.0,17.0,45.0,0.0,8.0,52.0,0.0,0.0,5.0,2.0,428.0,0.0
layer_8,0.0,0.0,16.0,0.0,0.0,56.0,2.0,2.0,0.0,14.0,15.0,1.0
layer_9,8.0,1.0,10.0,0.0,2.0,24.0,19.0,29.0,49.0,3.0,2.0,0.0
layer_10,10.0,3.0,54.0,3.0,1.0,0.0,1.0,1.0,9.0,1.0,23.0,3.0
layer_11,0.0,2.0,40.0,0.0,2.0,36.0,0.0,9.0,217.0,26.0,7.0,0.0
