,0,1,2,3,4,5,6,7,8,9,10,11
0,0.063578285,0.07028577,0.09794404,0.09845459,0.0673229,0.0648879,0.13633075,0.07401803,0.055467237,0.005627509,0.09638933,0.09272039
1,0.03532448,0.03304834,2.1073956e-09,0.03683823,0.00046323295,0.04929783,0.024328733,0.109030284,0.04326609,0.0024659222,0.03544334,0.006232359
2,0.034434207,0.09701041,0.043025997,0.00028702398,0.017952552,0.15404016,0.029678533,0.00026724386,0.004751829,0.007493219,0.013237834,0.036538612
3,0.0049947477,0.0032056915,0.03994563,0.04927202,0.048299488,0.05199961,0.01637067,0.070992246,0.028349625,0.0049266536,0.0014114464,0.0058570653
4,0.007648278,0.025908953,0.13797,0.0043515856,0.051535394,0.005408095,0.040952493,0.014247243,0.0164741,0.07011525,0.026509574,0.048759058
5,0.053806517,0.0017564063,0.041477393,0.004653152,0.035088833,0.014953998,0.036233224,0.07698377,0.024126709,0.01119786,3.8388047e-05,0.023109125
6,0.0085329935,0.0006024557,0.0012755395,0.11853292,0.08390186,0.0069127027,0.054763872,0.0065666256,0.021782516,3.7532962e-05,0.07998618,0.08905233
7,0.016791103,0.01915313,0.064239584,0.04912913,0.01248766,0.12087368,0.094875686,0.058315646,0.0077197943,0.044256646,0.042239532,0.006895695
8,0.03312409,0.0086311,0.03265271,0.06943781,0.042875793,0.018926354,0.017470658,0.009585255,0.053722795,0.024903903,0.04176593,0.06548354
9,0.013569336,0.016281525,0.02184905,0.028854908,0.032351904,0.032219797,0.008629172,0.014843647,0.018404437,0.0042679566,0.005076686,0.0056964834
10,0.00976378,0.017778603,0.018877009,0.008577509,0.012918877,0.014345548,0.014113245,0.021142015,0.010009529,0.020641088,0.0056925695,0.0038324131
11,0.01737451,0.06910355,0.014714125,0.05417661,0.02076392,0.016751952,0.008367979,0.01813859,0.04912525,0.020833978,0.034268882,0.08778858
