,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,12,16,5,10,13,11,11,9,13,7,7,9,9,10,7,15,14,8,15,13,13,5,7,3
layer_1,9,12,4,14,14,9,6,5,13,4,11,4,15,6,15,15,7,4,4,13,5,7,9,3
layer_2,5,6,6,7,6,5,5,5,7,8,6,8,5,5,10,7,6,6,5,6,5,6,8,8
layer_3,8,9,8,4,6,6,10,6,5,7,10,8,4,4,5,8,9,7,6,11,6,9,5,9
layer_4,9,9,8,5,5,8,7,7,5,4,5,5,11,6,7,8,6,7,7,8,5,5,6,6
layer_5,6,6,11,9,7,6,4,4,5,7,5,10,9,7,5,7,11,8,6,9,8,12,7,8
layer_6,5,7,5,5,5,5,6,8,4,8,7,5,7,10,12,11,6,5,5,6,8,8,7,4
layer_7,4,6,8,5,8,5,8,6,6,9,6,8,4,5,8,11,6,5,6,6,5,5,7,5
layer_8,4,11,5,10,6,11,4,5,4,7,7,7,6,6,6,5,5,7,6,6,7,8,8,4
layer_9,5,8,6,6,5,6,11,8,5,5,5,6,4,5,7,5,5,5,5,5,4,6,6,5
layer_10,9,7,9,6,4,4,6,7,6,5,8,4,9,9,12,5,6,5,6,5,5,6,8,5
layer_11,8,5,5,5,6,5,5,5,6,5,7,5,8,7,6,5,9,5,8,6,8,8,6,7
layer_12,5,4,4,5,4,4,7,5,5,5,4,5,6,5,6,5,4,7,5,5,5,7,6,6
layer_13,5,5,4,5,4,5,3,9,9,4,5,6,4,4,4,6,4,4,4,5,5,5,4,4
layer_14,6,4,4,5,6,10,8,5,5,6,5,4,5,6,5,4,5,7,6,4,5,5,4,6
layer_15,4,6,7,7,7,6,5,5,6,5,9,6,4,4,6,7,5,5,4,4,4,5,4,6
layer_16,4,4,4,4,4,4,5,5,5,7,4,8,4,4,4,4,4,5,6,6,5,4,4,4
layer_17,6,4,5,5,5,6,7,4,4,5,6,9,4,5,5,6,4,6,4,4,4,4,5,4
layer_18,6,4,4,4,4,4,5,4,4,5,4,5,4,5,5,4,4,4,4,5,6,6,4,5
layer_19,5,4,6,6,6,4,4,4,5,5,4,7,4,4,4,6,5,5,4,4,4,4,4,3
layer_20,4,4,4,4,4,4,6,5,4,4,4,4,5,5,4,4,4,4,4,5,5,4,4,4
layer_21,4,4,4,4,4,4,4,4,4,6,5,4,4,4,4,4,4,4,4,4,5,5,4,4
layer_22,8,8,8,4,4,4,4,7,5,4,4,4,4,4,6,4,4,4,3,4,4,5,4,4
layer_23,11,6,4,6,4,5,10,9,8,7,7,9,8,7,10,12,8,8,4,4,8,3,5,8
layer_24,4,5,4,7,7,8,5,6,6,12,8,4,6,6,3,7,6,8,4,5,4,6,11,13
layer_25,6,4,4,6,4,5,7,11,7,7,4,6,10,6,5,9,9,12,7,6,7,12,9,9
layer_26,6,10,9,5,4,4,7,8,4,6,6,5,7,14,7,5,8,9,2,3,5,4,4,5
layer_27,5,5,7,5,6,9,5,7,5,4,9,0,5,4,5,6,4,4,5,4,6,5,7,8
