,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,4,54,3,21,13,26,15,17,24,18,18,17,14,35,12,52,24,32,23,19,23,18,16,10
layer_1,20,16,12,28,23,16,14,11,47,16,21,9,50,11,17,34,26,8,10,22,17,18,27,8
layer_2,13,13,13,14,15,13,12,13,19,15,16,20,13,13,14,14,15,13,17,14,13,13,20,14
layer_3,27,13,13,12,14,12,16,13,14,14,13,16,9,9,13,13,18,14,13,16,13,20,19,19
layer_4,14,13,14,13,13,17,19,13,13,9,14,11,27,16,19,22,16,19,13,19,17,15,13,14
layer_5,15,13,14,22,20,21,10,10,13,15,12,19,19,21,15,17,21,20,25,15,18,15,17,14
layer_6,11,20,14,18,12,11,11,12,11,19,26,12,17,19,20,21,23,14,21,13,19,21,20,12
layer_7,14,14,17,13,13,12,16,13,17,20,13,19,12,13,17,22,16,20,16,22,11,13,12,19
layer_8,13,18,13,19,13,13,14,18,11,22,17,13,19,13,15,19,18,21,15,13,14,19,15,15
layer_9,15,15,15,19,13,15,17,17,14,14,17,19,15,15,23,15,13,16,19,14,7,22,11,17
layer_10,16,16,18,14,13,15,20,21,17,16,21,14,16,21,20,15,15,18,16,14,12,13,25,16
layer_11,16,18,20,16,15,16,16,13,15,15,21,20,13,11,13,24,20,18,16,14,16,20,22,18
layer_12,17,14,15,15,14,10,14,16,12,10,11,15,20,19,15,18,19,21,15,11,13,20,18,14
layer_13,13,14,10,17,15,15,10,16,19,15,16,12,15,15,13,19,11,12,13,14,19,18,17,14
layer_14,14,11,11,19,20,21,23,20,20,16,14,15,16,21,12,18,12,17,22,18,18,15,10,9
layer_15,11,17,18,19,16,18,16,9,13,20,18,21,12,9,15,13,16,13,11,11,17,14,11,16
layer_16,12,15,10,14,12,9,12,12,16,16,12,24,13,11,10,11,12,14,13,14,13,10,18,14
layer_17,14,12,16,12,13,17,19,13,16,14,13,14,11,10,14,13,9,18,14,10,13,10,20,11
layer_18,16,13,11,9,8,13,16,11,13,18,17,18,15,9,13,10,11,9,12,13,13,13,10,12
layer_19,19,8,18,11,14,10,11,10,19,14,9,15,11,16,14,10,13,20,11,8,10,7,9,9
layer_20,15,13,11,14,12,12,13,12,9,11,10,11,9,15,12,11,10,13,13,13,10,12,9,11
layer_21,11,11,15,11,13,13,8,8,10,19,15,17,11,12,16,9,12,8,12,10,16,12,12,13
layer_22,18,16,15,13,13,12,13,18,13,11,13,13,13,13,13,11,13,9,10,12,9,11,10,11
layer_23,17,13,16,14,12,17,16,17,21,13,16,14,20,13,12,24,15,15,10,12,12,14,15,13
layer_24,16,14,14,19,15,19,16,11,16,16,18,2,13,14,14,16,20,17,9,7,8,18,19,19
layer_25,10,11,11,10,14,12,9,16,10,8,9,10,13,14,12,19,18,15,9,15,10,21,10,22
layer_26,0,9,28,11,13,6,23,13,11,18,22,15,11,22,45,8,12,7,1,11,14,7,8,14
layer_27,9,9,13,9,10,18,12,7,7,9,15,0,10,10,13,11,9,15,9,10,7,12,7,11
