,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,37,70,9,43,45,54,38,38,69,24,32,29,24,35,20,64,52,35,47,61,51,33,32,18
layer_1,52,41,22,47,47,34,38,23,71,33,38,20,78,24,41,57,48,21,23,31,28,38,42,21
layer_2,28,27,28,29,31,24,26,23,33,29,32,40,28,29,30,28,31,32,30,30,27,30,26,24
layer_3,46,33,26,24,26,25,32,28,24,30,33,31,21,21,32,30,35,32,26,29,30,33,35,29
layer_4,33,31,33,31,26,37,33,31,27,21,27,20,44,27,35,38,34,28,23,33,35,34,27,28
layer_5,32,23,32,35,36,36,17,16,25,15,22,33,31,32,29,30,40,35,43,32,32,28,33,28
layer_6,29,39,29,30,25,28,18,21,22,29,44,25,30,44,42,33,40,32,42,31,37,36,30,25
layer_7,17,14,31,33,31,29,42,43,29,38,32,37,29,35,32,45,30,37,32,41,38,32,29,38
layer_8,25,39,24,23,30,35,26,31,18,37,39,28,31,30,33,28,33,38,36,26,37,35,31,33
layer_9,34,31,34,38,29,33,30,30,16,29,33,36,32,26,37,35,25,33,32,21,18,37,25,23
layer_10,32,38,37,30,18,21,39,35,38,32,46,20,28,47,29,27,36,28,36,28,33,32,35,31
layer_11,39,28,43,35,30,31,33,31,36,33,40,37,33,25,26,43,42,31,40,34,42,37,39,34
layer_12,27,23,27,22,21,20,34,24,33,27,23,27,37,31,32,24,26,39,32,24,24,22,36,33
layer_13,25,27,22,27,23,28,16,25,36,22,32,32,24,18,17,37,20,23,26,31,33,28,28,25
layer_14,12,21,15,34,22,44,42,30,34,22,25,20,37,36,21,34,25,32,39,35,34,23,20,20
layer_15,19,26,35,36,25,32,24,23,20,20,36,12,20,16,28,30,22,29,19,17,24,23,20,30
layer_16,22,30,25,15,14,16,23,23,27,23,25,28,17,22,25,19,20,19,26,23,26,21,24,21
layer_17,30,25,28,32,27,31,29,24,22,24,31,26,20,20,26,25,20,34,21,15,19,19,29,22
layer_18,28,16,17,24,21,22,20,24,21,25,21,31,20,24,25,19,17,21,22,29,32,28,17,24
layer_19,26,20,30,20,22,19,18,14,34,28,20,31,24,18,18,23,20,24,22,22,22,17,17,16
layer_20,23,23,19,20,23,18,22,24,23,20,25,20,22,24,22,22,21,19,24,22,24,23,20,26
layer_21,20,17,22,21,21,22,17,17,14,29,28,20,20,17,20,18,20,19,21,19,26,22,20,23
layer_22,28,31,33,23,21,24,21,19,22,18,21,21,22,19,23,17,16,21,19,21,17,23,18,20
layer_23,24,23,25,22,20,29,27,32,33,28,26,22,28,24,28,28,36,27,20,24,26,24,25,27
layer_24,25,22,20,26,28,24,29,20,17,32,35,17,23,19,27,25,27,25,15,17,16,32,37,38
layer_25,24,17,16,22,18,18,17,29,22,23,19,23,26,30,20,35,30,33,26,35,25,23,13,32
layer_26,28,26,34,13,15,14,31,34,15,21,23,27,23,55,33,17,19,18,9,14,29,15,14,23
layer_27,21,19,10,14,18,26,16,18,21,14,18,0,16,16,18,25,15,25,19,14,11,19,17,22
