,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,45.0,2.0,181.0,17.0,6.0,0.0,3.0,42.0,166.0,11.0,115.0,21.0
layer_1,127.0,101.0,10.0,9.0,2.0,97.0,4.0,92.0,0.0,261.0,0.0,1.0
layer_2,5.0,6.0,0.0,23.0,0.0,2.0,177.0,0.0,0.0,42.0,0.0,4.0
layer_3,0.0,1.0,32.0,0.0,6.0,2.0,1.0,19.0,42.0,6.0,2.0,19.0
layer_4,16.0,45.0,8.0,9.0,0.0,1.0,0.0,0.0,71.0,17.0,0.0,0.0
layer_5,17.0,1.0,0.0,8.0,4.0,1.0,0.0,289.0,0.0,2.0,4.0,0.0
layer_6,1.0,71.0,74.0,221.0,0.0,0.0,18.0,0.0,187.0,0.0,5.0,14.0
layer_7,0.0,1.0,9.0,44.0,0.0,6.0,0.0,1.0,13.0,0.0,0.0,32.0
layer_8,28.0,21.0,8.0,14.0,0.0,0.0,187.0,26.0,20.0,4.0,0.0,1.0
layer_9,2.0,0.0,0.0,276.0,0.0,2.0,9.0,0.0,94.0,36.0,0.0,2.0
layer_10,32.0,0.0,0.0,0.0,15.0,143.0,3.0,5.0,0.0,85.0,0.0,0.0
layer_11,193.0,188.0,0.0,37.0,184.0,19.0,0.0,4.0,1.0,9.0,88.0,273.0
