,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1.0407344,1.0394057,0.34025922,0.33743703,1.1653544,1.0519102,1.2910522,1.4536296,1.2763773,0.9276384,0.27437243,1.0215319
layer_1,0.65962183,0.09805254,0.5330202,0.45050713,0.052391235,0.6598554,0.029059757,0.7334606,0.64675,0.5438541,0.38728446,0.6850574
layer_2,0.00066784094,0.31677264,0.1567634,0.44677162,0.60851353,0.39622125,0.3937269,0.8157401,0.3187103,0.00018202474,0.30753154,0.43796924
layer_3,0.083702154,0.3455531,0.26826578,0.2269985,0.8778386,0.01658438,0.1441131,0.40472695,0.5202009,0.05466045,0.40758666,0.17811248
layer_4,0.753356,0.740664,0.08352568,0.06453347,0.85934335,0.26254535,0.4133048,0.3319843,0.43240237,0.66891146,0.18150571,0.12333475
layer_5,0.15002052,0.19358112,0.16877782,0.15845588,0.8257229,0.43079832,0.11017105,0.03348458,0.18579581,0.067764744,0.22347213,0.12748304
layer_6,0.14393714,0.114543274,0.10799219,0.06880531,0.385284,0.31349725,0.06578424,0.4697484,0.27783424,0.09499153,0.12640765,0.067421824
layer_7,0.37153238,0.060720153,0.1640695,0.007634439,0.058616854,0.7607945,0.055748843,0.009590044,0.34111148,0.15699852,0.33199963,0.057265155
layer_8,0.073021635,0.5132309,0.37314633,0.28019673,0.13711473,0.035708103,0.19587451,0.6239843,0.4446203,0.6742489,0.41670793,0.21371707
layer_9,0.5564493,0.20290796,0.584602,0.1859124,0.07030033,0.55345935,0.5098757,0.42934248,0.5363559,0.7819594,0.3088743,0.586505
layer_10,0.62419146,0.2863621,1.0085663,0.48173317,0.13374387,0.24623452,0.29093066,0.06817398,0.32269508,0.22867735,0.54472184,0.31169847
layer_11,0.031386476,0.33516324,0.95758474,0.2743899,0.3079376,0.89783514,0.1557153,0.29634658,0.761139,0.7795203,0.2864478,0.099379234
