,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,311,974,324,931,659,887,481,511,642,271,715,218
layer_1,271,430,567,208,212,501,237,225,208,208,514,932
layer_2,443,212,257,418,303,467,230,506,386,631,405,208
layer_3,208,252,283,212,208,209,450,428,380,309,208,276
layer_4,234,362,211,475,208,215,208,772,211,288,208,57
layer_5,210,208,222,263,215,209,184,212,211,208,241,225
layer_6,393,213,208,209,216,208,209,238,209,209,208,237
layer_7,205,208,208,216,213,215,208,211,292,227,208,208
layer_8,209,208,209,211,215,296,207,226,232,208,208,207
layer_9,222,208,218,239,208,212,208,208,215,208,230,208
layer_10,213,208,206,218,218,225,208,210,208,229,208,217
layer_11,280,208,209,229,208,208,209,209,552,208,216,231
