,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,148,148,122,74,220,153,234,81,240,117,514,240
layer_1,63,488,46,101,58,174,22,34,44,15,64,674
layer_2,538,76,13,16,15,75,860,42,60,544,19,203
layer_3,57,43,148,206,21,61,170,17,40,322,103,46
layer_4,55,35,8,26,54,158,23,29,17,40,19,271
layer_5,132,0,6,17,38,9,5,205,36,398,33,43
layer_6,0,13,18,58,18,74,244,34,1,35,11,52
layer_7,49,148,192,35,90,86,30,4,35,17,41,38
layer_8,3,0,98,50,3,47,4,52,104,77,50,38
layer_9,133,17,45,4,40,52,129,47,253,35,168,0
layer_10,135,74,111,32,37,110,42,37,114,374,350,136
layer_11,32,37,129,39,148,77,47,33,986,195,58,34
