,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,99,147,232,254,69,174,84,108,299,85,462,319
layer_1,92,267,83,77,164,59,43,67,45,37,141,67
layer_2,427,326,47,42,54,34,59,73,42,426,103,87
layer_3,37,50,63,107,115,231,60,46,248,329,113,109
layer_4,269,63,48,42,144,219,289,249,76,143,109,439
layer_5,154,198,40,86,100,75,214,292,84,472,174,211
layer_6,158,38,103,268,404,448,422,58,63,142,117,238
layer_7,39,79,320,214,242,157,379,138,89,154,263,215
layer_8,60,38,382,106,62,273,163,164,41,99,131,99
layer_9,260,48,44,123,92,119,99,234,71,192,77,43
layer_10,38,141,115,36,87,109,104,36,123,129,95,28
layer_11,41,36,59,37,64,248,27,63,228,42,46,97
