,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,511.74356,17.733776,1753.8464,350.5625,216.74434,74.05753,598.82776,540.4166,1048.1078,462.41714,2459.8855,320.86725
layer_1,1710.0591,798.80725,170.59282,54.42915,155.83517,1595.7399,34.098587,975.85736,115.3078,2958.2612,52.86336,50.463184
layer_2,384.24008,126.20924,815.20935,1526.3152,18.641436,41.02119,1575.6567,63.55965,90.571785,158.7933,1670.7815,81.0486
layer_3,761.54877,38.610897,79.59277,28.853287,71.80494,69.38493,56.260483,1041.5295,802.7019,737.4841,108.35792,662.2613
layer_4,1029.4081,379.2815,185.4036,84.09391,182.30333,75.3013,31.945969,44.224525,1548.4055,325.58582,158.3396,76.78251
layer_5,1296.5809,404.76212,128.20496,181.3747,62.616585,156.90591,153.9202,4562.7207,161.97087,54.50053,284.37793,115.205635
layer_6,124.76333,1544.7482,1100.4089,2136.3171,135.38731,140.07623,237.20648,481.98932,2304.4375,119.77028,315.26315,268.78476
layer_7,166.4501,475.82187,54.616924,208.58638,171.30774,198.95715,62.92154,193.31883,460.6605,108.95279,62.323307,391.1409
layer_8,341.7089,694.7109,203.20976,111.86352,34.637554,130.09999,2322.3867,268.2625,240.31969,112.9476,146.50108,172.89374
layer_9,289.20355,304.35382,899.4041,2211.7563,113.8608,99.36703,185.87062,91.23432,1368.8511,1680.5931,141.88808,132.00078
layer_10,360.25635,63.962543,85.20654,117.97064,135.56429,1252.3085,135.81592,396.42093,174.93861,1787.4022,177.42198,51.980637
layer_11,1428.3229,1330.5406,96.12857,150.78804,1048.7511,507.08405,137.29977,244.02762,180.64561,491.398,1284.8435,2688.2925
