,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,416.0,37.0,985.0,58.0,188.0,17.0,56.0,1084.0,533.0,84.0,268.0,55.0
layer_1,116.0,299.0,553.0,102.0,796.0,123.0,86.0,2.0,77.0,437.0,264.0,234.0
layer_2,28.0,0.0,1185.0,21.0,23.0,118.0,1.0,262.0,33.0,224.0,26.0,31.0
layer_3,1395.0,1.0,193.0,193.0,29.0,0.0,19.0,38.0,13.0,451.0,3.0,47.0
layer_4,433.0,1328.0,23.0,840.0,549.0,311.0,266.0,465.0,808.0,209.0,391.0,377.0
layer_5,2.0,19.0,0.0,9.0,36.0,2.0,0.0,0.0,1.0,1.0,805.0,303.0
layer_6,2.0,859.0,138.0,1576.0,39.0,1.0,0.0,0.0,305.0,1367.0,515.0,33.0
layer_7,85.0,622.0,6.0,807.0,162.0,621.0,45.0,44.0,0.0,1.0,33.0,50.0
layer_8,0.0,473.0,22.0,0.0,1098.0,237.0,24.0,49.0,1203.0,29.0,1505.0,765.0
layer_9,0.0,1572.0,3.0,38.0,84.0,1423.0,400.0,146.0,1012.0,2.0,1.0,932.0
layer_10,221.0,74.0,1407.0,739.0,164.0,449.0,62.0,16.0,362.0,1048.0,472.0,1090.0
layer_11,400.0,536.0,851.0,89.0,447.0,75.0,149.0,19.0,821.0,6.0,637.0,1481.0
