,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,61,60,48,42,45,36,40,31,22,35,28,31,31,38,31,36
layer_1,58,57,33,23,26,19,20,33,26,23,22,21,19,28,32,19
layer_2,50,63,30,22,24,17,22,25,22,15,18,22,23,15,19,18
layer_3,55,53,52,28,29,25,12,36,16,12,18,15,14,18,12,17
layer_4,61,55,51,48,36,32,48,22,21,24,18,19,18,17,22,20
layer_5,57,72,48,37,34,30,25,24,33,28,24,24,24,25,24,30
layer_6,57,52,48,41,41,24,28,23,25,24,24,27,24,24,24,24
layer_7,62,44,55,41,35,57,37,27,37,26,25,24,29,24,24,24
layer_8,62,68,66,52,35,23,24,25,25,24,24,24,24,24,24,24
layer_9,64,40,34,53,36,28,32,24,24,24,24,24,24,24,24,24
layer_10,46,62,37,31,34,24,34,25,24,24,24,24,24,24,24,24
layer_11,56,53,38,28,23,32,24,24,24,24,24,24,24,24,24,24
layer_12,41,56,40,42,33,32,23,29,24,24,24,24,24,24,24,24
layer_13,58,54,29,37,26,25,24,24,23,25,24,24,24,24,24,24
layer_14,40,45,26,30,30,24,24,24,30,24,24,24,25,24,24,25
layer_15,55,47,34,35,24,24,29,24,24,24,37,24,24,24,24,24
layer_16,64,45,24,33,25,28,24,25,24,24,24,24,24,24,24,24
layer_17,63,45,40,34,29,25,29,40,24,24,36,24,24,25,24,24
layer_18,55,57,37,30,29,26,24,27,25,24,24,24,24,24,41,24
layer_19,49,50,46,33,26,31,33,24,24,24,24,24,29,24,24,24
layer_20,59,53,37,24,30,28,23,27,26,24,23,24,38,24,24,24
layer_21,59,53,41,44,25,24,27,26,29,24,24,24,24,24,32,38
layer_22,54,52,44,31,48,36,38,27,24,26,24,24,26,24,24,24
layer_23,51,49,47,45,40,48,26,44,23,30,31,26,23,24,25,24
