,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,548,537,600,435,266,278,92,265,307,313,296,108,230,66,164,105
layer_1,679,584,615,820,733,735,729,201,554,386,269,294,282,187,350,200
layer_2,810,473,597,733,850,712,639,168,380,399,407,223,376,307,239,317
layer_3,863,640,447,584,658,98,605,150,362,362,289,340,321,102,280,236
layer_4,611,314,501,580,398,426,102,242,183,568,222,306,226,208,145,176
layer_5,646,347,436,239,147,92,80,80,77,76,73,74,75,74,74,87
layer_6,623,476,456,342,100,65,128,81,74,74,74,74,75,74,74,75
layer_7,571,452,642,408,116,329,299,78,96,75,76,75,73,74,74,74
layer_8,531,242,393,211,80,88,75,80,87,77,75,74,74,74,75,74
layer_9,524,875,381,209,178,178,104,76,77,74,74,74,79,75,74,74
layer_10,494,351,120,546,235,85,134,80,74,78,74,74,74,74,76,76
layer_11,461,430,402,361,74,102,81,77,75,74,74,74,74,74,74,74
layer_12,556,527,226,348,158,127,84,87,74,74,74,74,74,74,74,74
layer_13,419,608,169,261,79,88,74,75,85,75,75,74,74,74,74,74
layer_14,408,633,164,156,114,223,82,74,77,75,74,74,75,75,74,75
layer_15,485,584,258,156,89,76,299,76,76,74,80,74,74,75,74,74
layer_16,491,425,73,199,92,200,75,74,75,74,74,74,74,74,74,74
layer_17,542,613,335,140,71,101,172,111,74,75,73,74,74,74,74,74
layer_18,435,439,232,152,189,87,94,81,78,73,74,74,74,74,77,74
layer_19,538,198,457,113,87,198,163,75,73,75,74,74,85,74,74,80
layer_20,392,296,240,82,119,153,73,88,75,74,78,74,87,74,75,74
layer_21,265,496,302,101,74,78,107,76,93,76,76,74,74,74,222,123
layer_22,378,556,125,190,449,141,264,118,74,84,75,74,327,77,90,78
layer_23,508,442,785,177,354,321,286,284,164,128,186,128,98,80,216,130
