,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,19,22,22,28,48,33,52,31,43,25,20,54,23,36,36,32
layer_1,17,16,9,9,11,7,8,40,21,12,10,8,16,27,24,15
layer_2,12,18,5,7,6,5,7,25,12,7,13,24,17,9,14,10
layer_3,24,14,22,2,9,22,5,21,12,5,4,3,7,14,6,5
layer_4,17,28,16,20,27,19,42,14,14,7,13,5,9,12,19,14
layer_5,18,34,20,16,18,19,15,15,24,16,15,15,15,16,15,14
layer_6,15,15,20,25,13,22,29,19,15,16,15,15,15,15,16,15
layer_7,17,31,20,39,14,18,23,22,17,15,18,15,15,15,15,15
layer_8,17,27,34,30,18,18,16,21,19,16,15,15,15,15,15,15
layer_9,22,18,23,22,26,20,22,17,15,15,15,15,16,15,15,15
layer_10,19,31,23,19,33,20,23,16,15,15,15,15,15,15,15,15
layer_11,14,22,14,24,17,21,15,18,15,15,15,15,15,15,15,15
layer_12,35,21,16,28,20,17,19,23,15,15,15,15,15,15,15,15
layer_13,25,19,32,35,17,20,15,18,16,15,16,15,15,15,15,15
layer_14,42,8,27,21,14,21,19,15,16,17,15,15,18,15,15,15
layer_15,31,12,14,20,17,15,27,15,16,15,13,15,15,16,15,15
layer_16,19,22,16,16,17,17,15,15,15,15,15,15,15,15,15,15
layer_17,17,32,24,18,15,15,21,23,15,15,13,15,15,15,15,15
layer_18,22,24,19,23,16,17,15,16,15,15,15,15,15,15,17,15
layer_19,18,37,28,18,15,16,29,15,15,15,15,15,15,15,15,14
layer_20,25,37,24,15,20,17,16,17,16,15,16,15,14,15,15,15
layer_21,36,20,20,30,15,26,22,13,20,15,15,16,15,15,20,24
layer_22,39,27,41,19,25,36,19,39,16,17,15,15,11,15,15,16
layer_23,34,45,12,59,27,37,29,27,21,36,19,22,15,20,10,14
