,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,22,7,303,2,518,20,9,16,33,19,42,7,29,19,63,201,17,94,25,43,7,80,24,54
layer_1,43,67,2,1,126,4,70,1,121,26,7,130,20,26,27,58,120,54,52,21,20,3,13,4
layer_2,24,6,1,0,13,0,48,0,0,6,0,1,0,0,0,1,5,25,1,0,1,10,0,42
layer_3,9,0,0,17,0,2,1,15,6,2,0,9,0,0,0,5,32,6,0,0,0,9,0,9
layer_4,0,0,0,0,63,26,3,3,0,10,0,26,0,0,2,0,0,0,37,15,306,11,7,0
layer_5,4,0,1,3,7,85,1,9,2,4,1,0,0,2,0,0,3,6,20,4,0,1,15,16
layer_6,49,5,7,31,0,0,0,10,114,0,11,0,0,1,18,0,0,0,6,34,13,5,7,0
layer_7,344,1,0,1,0,1,13,1,0,0,3,101,2,4,4,1,19,6,0,0,4,10,14,13
layer_8,2,1,0,0,1,0,8,15,15,6,39,0,9,3,0,0,0,0,8,0,2,2,26,1
layer_9,1,0,3,0,0,0,0,3,3,1,0,0,3,1,3,3,9,1,7,1,25,9,2,41
layer_10,0,9,47,2,1,0,0,3,5,13,0,0,0,8,1,3,6,1,4,0,0,0,8,2
layer_11,0,1,0,0,2,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1
layer_12,12,10,3,4,1,5,5,8,7,7,1,6,1,10,13,11,12,12,14,5,10,1,9,13
layer_13,97,65,13,36,174,14,34,7,88,5,7,131,74,43,64,18,96,54,23,22,7,7,72,20
layer_14,21,0,0,0,2,0,28,0,0,8,0,1,0,0,1,0,7,22,1,3,1,13,0,1
layer_15,6,0,1,154,7,3,1,2,11,2,2,2,0,0,0,10,11,2,1,0,3,10,0,8
layer_16,0,1,0,1,33,21,3,0,0,15,0,28,0,0,4,0,1,0,9,10,293,4,10,0
layer_17,1,5,0,4,2,38,0,15,11,5,0,2,1,1,0,0,1,8,15,8,0,7,21,18
layer_18,17,11,8,13,0,0,6,9,149,0,9,3,0,3,39,0,1,0,2,13,28,25,6,0
layer_19,265,0,2,7,0,0,11,1,0,0,3,93,13,8,1,5,5,0,1,0,2,0,26,10
layer_20,1,9,0,0,9,9,10,1,6,2,24,0,14,3,0,0,0,0,2,0,4,7,4,0
layer_21,0,0,8,0,0,1,0,5,10,2,0,0,3,1,8,0,19,8,6,0,1,8,1,23
layer_22,6,27,9,43,15,0,0,3,24,27,27,5,2,18,0,5,31,18,22,2,52,0,20,28
layer_23,135,149,195,80,121,175,76,74,112,170,18,1,188,63,103,141,79,208,7,56,2,38,90,215
