,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,43,236,480,3,1009,7,87,5,83,214,1167,302,91,207,690,840,7,90,29,203,12,195,156,69
layer_1,38,221,0,0,130,0,8,2,619,11,0,1462,1631,475,97,0,113,20,1,10,173,14,7,1252
layer_2,855,1,4,7,3,0,16,0,0,9,5,1,0,477,0,0,20,0,1,442,11,22,0,1
layer_3,0,0,0,31,0,28,4,1524,650,17,8,3,0,73,0,182,25,2,0,34,0,0,0,35
layer_4,0,5,0,326,4,1385,0,2,0,390,0,28,0,0,0,0,166,0,1,517,1543,4,3,4
layer_5,1,426,91,2,130,341,1,31,15,0,4,36,3,1,0,0,385,2,0,0,0,0,908,19
layer_6,1443,0,9,26,0,0,1,0,10,7,11,0,1,348,1,14,15,0,331,50,63,2,221,0
layer_7,274,1,21,1,2,53,10,134,0,30,4,305,0,2,0,168,13,1,0,0,0,5,4,243
layer_8,2,29,0,0,338,18,90,194,5,15,0,3,3,95,0,0,0,1,163,0,22,6,72,14
layer_9,0,0,28,0,5,1,0,65,0,2,0,0,45,24,19,0,184,178,73,0,798,59,28,14
layer_10,9,122,39,26,0,2,2,20,351,62,0,9,2,87,0,52,12,2,36,2,222,1,111,45
layer_11,9,5,1,47,2,21,32,0,12,0,0,0,8,0,2,2,2,1,0,0,0,0,0,10
layer_12,8,6,0,0,19,2,4,10,6,7,8,13,5,9,11,8,3,3,3,7,7,0,3,13
layer_13,225,180,24,51,345,14,40,10,467,12,8,1058,1094,79,37,14,37,50,10,5,48,4,24,398
layer_14,276,0,9,0,0,0,54,0,0,34,3,4,0,69,0,5,29,20,10,36,2,4,0,0
layer_15,4,0,0,258,8,7,44,458,136,11,16,14,0,4,3,38,35,0,5,31,4,6,0,1
layer_16,0,1,2,92,10,488,1,1,0,57,0,10,0,0,1,2,24,0,34,141,851,0,6,0
layer_17,1,129,56,2,32,118,0,10,3,0,12,41,12,0,1,0,156,0,0,7,0,4,249,31
layer_18,876,3,22,28,0,0,11,0,14,8,2,11,1,89,15,4,1,0,175,27,31,0,163,1
layer_19,137,0,3,0,3,15,1,38,0,1,5,387,1,1,0,68,3,1,5,0,0,2,6,98
layer_20,3,2,0,1,137,1,5,24,4,0,1,0,6,5,0,0,0,0,31,1,13,5,20,1
layer_21,0,0,7,0,9,2,0,117,5,0,0,0,52,0,5,1,4,93,6,0,254,16,6,6
layer_22,7,145,20,52,7,3,3,5,345,16,14,9,2,54,2,10,35,9,15,1,86,3,61,8
layer_23,1380,168,251,709,112,23,23,47,95,120,12,0,528,360,6,280,8,20,4,91,4,4,13,7
