,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.45727813,0.6347428,0.57855225,0.49476346,0.505746,0.59201986,0.47634536,0.32516128,0.6995702,0.48365754,0.58439386,0.51543766,0.67822003,0.3893067,0.5972231,0.54101217
layer_1,0.36163276,0.4963633,0.5469097,0.60427433,0.4222984,0.5190657,0.5979093,0.5006241,0.47549582,0.53357136,0.50011706,0.50592,0.4395708,0.5712563,0.55086017,0.47417265
layer_2,0.7410749,0.5728584,0.6125528,0.43474725,0.64330643,0.41208854,0.68118685,0.48788846,0.56234217,0.71884304,0.5188132,0.34437037,0.5001802,0.5595402,0.5865526,0.54302204
layer_3,0.62759036,0.6221629,0.62759036,0.69806385,0.6309673,0.8017756,0.624533,0.6481632,0.62759036,0.62759036,0.62759036,0.655435,0.6249406,0.6266713,0.61661667,0.5986265
layer_4,0.6276508,0.62759036,0.6272447,0.63405305,0.62759036,0.7024251,0.6249406,0.67247206,0.63553476,0.62759036,0.62759036,0.6301048,0.62759036,0.6261874,0.6497404,0.62389123
layer_5,0.6922194,0.62385637,0.7063674,0.6370369,0.6239414,0.70357335,0.76486444,0.6256698,0.63725454,0.63405305,0.62772775,0.62759036,0.62759036,0.63456076,0.62759036,0.6786203
layer_6,0.6155677,0.724593,0.62759036,0.64234674,0.6792803,0.62608933,0.62692624,0.62759036,0.63795686,0.62759036,0.62519246,0.62607193,0.62759036,0.62759036,0.62759036,0.61129564
layer_7,0.65802914,0.64833385,0.62719315,0.62759036,0.61314136,0.6206571,0.62759036,0.6349907,0.6139454,0.62759036,0.62759036,0.7322884,0.62526685,0.68599534,0.6695664,0.6264911
layer_8,0.62759036,0.62759036,0.62318337,0.65034765,0.627902,0.62759036,0.6249032,0.62759036,0.62759036,0.6299988,0.63471717,0.62061596,0.7153787,0.62759036,0.62759036,0.62759036
layer_9,0.6452164,0.61612874,0.6602562,0.62759036,0.62466425,0.8134747,0.62759036,0.62759036,0.62759036,0.6567533,0.67293376,0.6486074,0.62759036,0.69559574,0.62759036,0.60399747
layer_10,0.6369612,0.62759036,0.62759036,0.65715796,0.79214036,0.6344911,0.63214016,0.62759036,0.62759036,0.6462156,0.62806183,0.66644377,0.62759036,0.61179614,0.6250759,0.63282806
layer_11,0.62759036,0.6848269,0.62896264,0.6246965,0.6775416,0.6246233,0.62759036,0.6261221,0.62635744,0.62759036,0.62759036,0.7608776,0.6486794,0.63169086,0.6488454,0.62811327
layer_12,0.65012866,0.62759036,0.6433358,0.62780434,0.6356608,0.63633424,0.62759036,0.7273544,0.62759036,0.62759036,0.63426244,0.64357346,0.7910176,0.6743544,0.6317561,0.63546616
layer_13,0.6494201,0.62759036,0.62436754,0.62759036,0.63693917,0.6336495,0.63427967,0.6118138,0.62759036,0.644149,0.62346506,0.62759036,0.6382366,0.623325,0.67084295,0.62759036
layer_14,0.6204211,0.62416357,0.62759036,0.62759036,0.63583213,0.62759036,0.62773937,0.6295069,0.7942551,0.8953547,0.62759036,0.6207241,0.62759036,0.62769175,0.62759036,0.62759036
layer_15,0.6358791,0.62845325,0.6364186,0.62759036,0.62759036,0.62759036,0.62759036,0.633597,0.6278421,0.6248493,0.62759036,0.6368349,0.62759036,0.7424534,0.6345071,0.62759036
layer_16,0.64970577,0.6469047,0.62759036,0.7279793,0.6267193,0.6348307,0.6273611,0.62759036,0.62759036,0.62759036,0.7032623,0.6370369,0.6243503,0.6522949,0.62799346,0.63633204
layer_17,0.6280883,0.6256519,0.68673503,0.6674629,0.6294413,0.62734437,0.63192225,0.62759036,0.62759036,0.63000184,0.62759036,0.6504333,0.62294114,0.6307344,0.62759036,0.62759036
layer_18,0.62759036,0.62759036,0.62759036,0.6320705,0.6389697,0.63328093,0.62759036,0.62759036,0.6501883,0.7668625,0.62759036,0.6833099,0.6387692,0.62759036,0.6368553,0.62759036
layer_19,0.6851977,0.62641466,0.6093286,0.62759036,0.6400916,0.62759036,0.6259506,0.61481375,0.62759036,0.6260542,0.62759036,0.6299208,0.6706493,0.62759036,0.62762517,0.6436479
layer_20,0.6401945,0.62667865,0.6367407,0.6437643,0.6193592,0.63682836,0.6478015,0.62759036,0.66758657,0.6177465,0.6786,0.6998462,0.63518727,0.6008178,1.0,0.6370369
layer_21,0.62759036,0.63682836,0.62759036,0.62759036,0.62633675,0.63800544,0.63000184,0.625239,0.62587494,0.62759036,0.62759036,0.6365962,0.6243972,0.63487685,0.6275875,0.6640301
layer_22,0.62759036,0.6438535,0.6389044,0.62759036,0.62759036,0.62759036,0.60944664,0.63365376,0.62759036,0.62604374,0.63000184,0.6257891,0.62759036,0.6367035,0.6348128,0.6278781
layer_23,0.62759036,0.63944834,0.6348128,0.62759036,0.65170544,0.6337309,0.62759036,0.6273695,0.602255,0.6270353,0.62423575,0.62547654,0.62759036,0.62759036,0.620811,0.63602525
layer_24,0.63452435,0.62751794,0.6769829,0.62759036,0.62637115,0.62759036,0.64450824,0.6830385,0.62759036,0.62759036,0.62331986,0.6259506,0.70057714,0.68427217,0.63100594,0.63546616
layer_25,0.6385582,0.63609016,0.62759036,0.62767357,0.62534153,0.62759036,0.6501637,0.62759036,0.6110113,0.62712336,0.62759036,0.62759036,0.62759036,0.6587238,0.62802273,0.62759036
layer_26,0.623661,0.6279556,0.61474556,0.62759036,0.62759036,0.62759036,0.62759036,0.6282916,0.6267193,0.6765295,0.6513763,0.62759036,0.65927297,0.62759036,0.61692816,0.64301527
layer_27,0.62759036,0.611354,0.63702804,0.69353795,0.6505733,0.6810661,0.62615544,0.62759036,0.62759036,0.6463369,0.62759036,0.62759036,0.63131666,0.62759036,0.62759036,0.6127852
