,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,22,53,174,189,29,76,30,13,133,7,251,90
layer_1,7,231,4,6,142,27,6,3,8,0,47,6
layer_2,254,49,0,0,2,9,1,7,13,254,0,76
layer_3,0,12,0,72,2,207,14,2,8,264,222,150
layer_4,3,15,0,0,12,218,59,11,2,0,25,152
layer_5,111,2,0,25,0,0,27,217,50,246,97,14
layer_6,0,1,36,15,4,152,173,3,0,222,60,199
layer_7,116,269,79,18,222,17,51,0,1,112,210,6
layer_8,36,0,11,4,2,149,7,39,6,23,12,66
layer_9,34,54,14,27,6,37,0,126,33,0,37,0
layer_10,17,1,1,0,2,0,13,1,21,1,93,55
layer_11,0,2,21,0,2,2,0,0,60,19,0,0
