,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2484.9573,1716.8987,1834.0566,1347.6815,797.4681,1110.7235,529.2584,725.5769,574.83215,891.65845,713.39703,558.4538,710.8498,532.3844,366.5682,465.74698
layer_1,1918.386,2141.731,2209.114,1963.711,1920.3551,1486.063,1539.5339,812.474,1076.2793,995.98926,902.8268,999.9071,833.7718,605.53,1217.1356,975.33093
layer_2,1735.7673,2034.5431,2047.476,1979.1753,1525.8584,1573.1744,1549.4788,744.15564,1039.2799,906.326,1016.0856,785.3382,1016.23975,877.41907,983.41064,844.1063
layer_3,2482.808,1803.617,1836.0651,2498.9524,1433.4932,861.55493,1380.2812,793.8982,894.7711,993.68787,932.1238,770.93134,862.1759,626.52954,817.89307,543.17633
layer_4,3918.7815,1714.4781,647.5817,1572.3115,1321.2324,1309.2795,725.89716,944.2382,932.97894,1143.8645,705.6098,887.6291,851.16644,939.95624,676.36584,858.57684
layer_5,2665.9597,1662.1432,1709.8704,1322.838,995.12994,688.45996,679.6696,833.09985,658.622,536.3088,668.4168,599.4414,524.86755,565.5784,563.7258,598.9183
layer_6,2295.3657,2035.8617,1446.6832,1205.9001,807.9654,497.22144,912.15906,603.0145,561.56854,647.258,557.3264,464.01498,481.88123,576.14813,475.19318,478.9889
layer_7,4043.279,1671.35,1059.6119,1209.5286,571.43976,2028.0454,1125.5004,594.9754,770.64557,502.27737,459.58047,435.0704,471.7519,553.65393,484.2421,569.70465
layer_8,3858.1157,793.04626,1639.2683,1103.4674,890.0791,822.13776,548.6538,561.0059,728.80884,558.1889,638.44885,459.08203,513.7071,462.88345,458.62302,453.25183
layer_9,3077.0386,2120.9849,571.882,1162.2611,829.11505,934.03534,595.18384,662.10547,538.83624,508.43442,483.91953,486.91736,488.75354,460.3567,451.25012,452.39172
layer_10,1933.3491,1867.2697,796.15424,1497.4011,1015.3799,711.59717,717.7901,598.14856,572.04895,477.4774,456.52078,512.5706,452.39062,450.8035,466.21326,453.74817
layer_11,1921.311,1563.1384,1306.1495,1229.6864,549.4914,723.0678,487.53253,518.3319,549.3054,465.16525,533.4485,452.48087,464.90567,458.5124,461.22934,463.91748
layer_12,1785.9678,1857.2402,1104.2233,1327.4708,1153.7723,822.65643,668.1772,660.8883,490.79916,508.49988,460.49387,454.436,487.20767,459.9881,452.5841,561.2355
layer_13,2007.1697,2041.7236,1075.6646,1066.2933,646.7221,606.7481,520.2967,532.96,609.98,576.76697,552.90424,551.0987,551.4832,453.5958,484.16797,522.3833
layer_14,1295.6069,2174.1963,857.5848,966.06036,885.0192,937.8538,593.03467,487.1332,505.2617,504.37802,474.03214,457.38654,633.1153,467.63293,602.9357,662.23865
layer_15,1649.3083,2412.3357,1010.8444,1045.8777,715.02814,513.63464,1095.7823,500.46472,572.25824,524.0355,594.7444,463.2695,468.49905,612.32745,574.1457,538.77356
layer_16,2822.3193,1449.2534,629.01483,972.43317,757.9814,1054.479,642.9771,535.2668,511.59152,481.19525,456.29825,472.3558,471.41663,477.54214,468.1137,581.9223
layer_17,1996.1837,1546.3834,1248.1732,834.74115,760.76495,613.9449,818.7398,745.2349,501.90347,471.50378,495.04166,466.7797,465.13025,535.47205,467.4713,584.1144
layer_18,1750.7911,1449.391,1001.6516,851.71124,1205.3402,691.6001,630.3957,574.2095,603.98444,510.7709,466.34238,486.05322,454.57492,454.18118,491.8308,474.16473
layer_19,1362.384,836.714,1305.9253,644.9521,654.1542,875.14764,1074.9999,546.6764,474.48566,503.83667,478.25684,522.5244,546.91656,459.2688,523.2562,538.95416
layer_20,1464.9725,1359.8038,1020.8448,568.94543,681.69196,856.96136,738.2914,525.0149,540.77264,465.6762,635.29626,476.30222,523.35376,469.168,469.12503,517.8605
layer_21,723.32166,2391.253,756.19275,771.2789,623.6001,433.02234,616.928,568.7123,508.12775,535.9416,487.0178,521.73706,464.76187,476.6785,297.04315,609.6239
layer_22,1031.9894,1013.531,531.1035,727.1205,1573.7456,641.0147,875.146,451.08078,581.53253,557.8785,521.5988,560.1951,842.6382,501.24332,816.11914,609.5325
layer_23,1142.8944,1020.2553,1734.7201,894.26385,751.97186,870.61053,977.39453,798.0373,495.53592,648.20575,723.3717,768.64746,604.83466,556.0088,559.33636,652.02985
