,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,36,65,33,49,45,27,50,10,68,46,25,37,48,45,61,35
layer_1,4,2,1,27,4,4,6,4,1,10,10,50,19,2,5,2
layer_2,9,13,26,10,6,20,11,3,12,4,9,6,5,2,2,10
layer_3,18,4,4,25,34,2,22,3,26,73,14,26,10,6,25,12
layer_4,3,16,8,13,6,38,31,4,28,47,40,36,20,5,6,7
layer_5,11,13,43,7,7,2,22,70,59,29,5,55,12,14,25,36
layer_6,22,52,45,50,30,41,47,25,9,23,4,11,71,5,25,16
layer_7,39,10,89,16,46,10,5,67,61,27,37,39,40,5,14,49
layer_8,30,25,31,38,28,51,27,49,25,26,27,30,25,25,43,25
layer_9,48,31,25,27,40,23,7,35,44,50,43,38,72,35,37,44
layer_10,25,24,25,26,25,28,25,25,26,25,29,25,25,25,20,26
layer_11,22,33,26,25,11,22,29,29,26,28,20,29,38,40,11,22
layer_12,23,25,25,25,29,25,25,25,25,25,25,27,34,25,26,25
layer_13,24,26,24,36,54,23,25,41,23,25,52,27,53,28,28,33
layer_14,25,26,26,25,23,25,25,25,27,25,25,28,25,25,25,23
layer_15,25,23,14,42,26,25,26,39,24,55,31,22,32,28,22,26
layer_16,25,26,26,28,25,25,25,25,25,25,25,25,25,24,25,24
layer_17,19,53,25,24,25,26,28,27,27,44,28,58,33,29,24,25
layer_18,25,29,26,19,25,25,25,25,24,30,25,26,23,25,26,26
layer_19,27,25,25,25,25,26,26,28,53,25,22,27,25,63,25,20
layer_20,25,19,26,24,26,25,25,25,25,25,26,25,17,25,25,24
layer_21,29,26,25,25,31,25,23,25,26,26,36,64,25,46,26,73
layer_22,25,25,53,24,24,25,26,27,25,26,25,40,25,26,33,22
layer_23,82,47,25,25,32,51,65,26,74,79,43,61,62,53,65,45
