,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,26.475237,1.1553746,45.961628,14.944535,8.920015,4.7385545,6.387492,22.75023,29.678864,13.734227,45.912712,10.70991
layer_1,26.171743,18.425741,8.198856,6.5822105,4.4916816,44.522644,1.3238313,11.562609,3.119886,60.689682,3.054546,3.086393
layer_2,16.864614,5.5612254,58.263256,48.40989,0.59333974,1.8829966,10.964852,3.973441,4.1845164,7.615242,19.269346,3.5902846
layer_3,25.568924,0.9421829,5.2189436,1.3257114,2.1522577,4.8449917,4.404832,16.34561,29.12764,40.317707,4.59936,15.470491
layer_4,34.09818,31.998598,8.527111,6.0744076,15.852366,5.136286,0.6481211,3.4682276,75.02615,16.797909,4.8886213,4.4286256
layer_5,69.05901,5.480673,10.991468,20.82069,3.3731842,6.014023,8.857149,155.22243,30.685635,3.5462694,9.05436,4.8869944
layer_6,9.471298,33.153275,51.561943,92.4151,6.6438403,9.608122,14.265135,31.17694,78.68145,1.4275223,23.442158,10.557471
layer_7,3.1579175,37.63497,3.1248734,12.758027,7.9560065,7.0811577,7.004969,6.480595,23.698566,6.0073256,3.948675,22.442034
layer_8,11.417417,17.402475,16.858353,9.538463,1.0179065,2.5950298,81.14127,19.22739,15.084936,6.322291,8.042511,8.720181
layer_9,22.983511,23.01541,56.25402,102.950294,5.059446,6.681478,6.9401364,9.077354,55.229755,35.6556,7.7605057,18.765057
layer_10,14.143134,3.469388,2.6046064,4.9964466,9.114187,60.810238,8.145356,14.772048,8.863163,80.734085,7.4980593,2.4939454
layer_11,45.34756,30.899231,7.399967,8.670371,46.582813,34.120747,7.2748194,13.560689,7.7619085,32.67198,40.194344,88.20855
