,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,1.0,0.0,201.0,0.0,152.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,5.0,0.0,11.0,3.0,3.0,0.0,3.0,5.0,0.0,9.0,0.0,8.0
layer_1,72.0,3.0,2.0,11.0,23.0,0.0,0.0,0.0,11.0,0.0,4.0,8.0,16.0,49.0,13.0,1.0,4.0,72.0,0.0,8.0,0.0,3.0,0.0,2.0
layer_2,4.0,4.0,0.0,1.0,7.0,0.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0
layer_3,1.0,1.0,0.0,0.0,2.0,5.0,0.0,22.0,1.0,0.0,3.0,15.0,0.0,2.0,2.0,11.0,3.0,0.0,0.0,0.0,8.0,11.0,0.0,6.0
layer_4,0.0,2.0,2.0,10.0,32.0,4.0,2.0,0.0,0.0,95.0,0.0,3.0,0.0,0.0,17.0,1.0,2.0,0.0,67.0,66.0,158.0,23.0,2.0,0.0
layer_5,0.0,3.0,2.0,4.0,8.0,113.0,5.0,37.0,2.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,33.0,13.0,1.0,2.0,0.0,2.0,7.0,36.0
layer_6,65.0,30.0,0.0,33.0,0.0,0.0,0.0,2.0,118.0,0.0,3.0,0.0,1.0,0.0,20.0,10.0,1.0,0.0,7.0,32.0,103.0,17.0,0.0,10.0
layer_7,27.0,0.0,5.0,18.0,0.0,10.0,8.0,3.0,0.0,1.0,6.0,69.0,2.0,1.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,39.0,6.0,21.0
layer_8,0.0,11.0,0.0,0.0,2.0,4.0,3.0,0.0,21.0,48.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,13.0,0.0,47.0,0.0
layer_9,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,1.0,18.0,0.0,1.0,0.0,17.0,0.0,1.0,25.0
layer_10,0.0,27.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0
layer_11,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
layer_12,5.0,3.0,1.0,1.0,11.0,4.0,3.0,3.0,7.0,3.0,1.0,3.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,0.0,3.0,5.0
layer_13,12.0,70.0,12.0,57.0,76.0,9.0,16.0,9.0,15.0,8.0,14.0,39.0,138.0,142.0,25.0,15.0,38.0,36.0,26.0,5.0,6.0,7.0,28.0,21.0
layer_14,6.0,2.0,0.0,1.0,3.0,0.0,27.0,0.0,0.0,21.0,3.0,0.0,1.0,18.0,0.0,0.0,26.0,29.0,1.0,0.0,1.0,2.0,7.0,0.0
layer_15,6.0,1.0,0.0,60.0,4.0,6.0,3.0,23.0,4.0,0.0,0.0,24.0,0.0,2.0,1.0,5.0,13.0,0.0,0.0,0.0,6.0,12.0,0.0,3.0
layer_16,0.0,2.0,2.0,8.0,33.0,11.0,0.0,0.0,0.0,19.0,2.0,14.0,0.0,1.0,15.0,1.0,0.0,2.0,27.0,47.0,165.0,13.0,2.0,0.0
layer_17,0.0,0.0,7.0,8.0,4.0,74.0,2.0,36.0,4.0,7.0,2.0,3.0,0.0,4.0,1.0,0.0,32.0,13.0,6.0,11.0,0.0,11.0,8.0,22.0
layer_18,18.0,24.0,5.0,27.0,0.0,0.0,0.0,1.0,165.0,0.0,0.0,3.0,0.0,0.0,24.0,8.0,0.0,0.0,3.0,7.0,61.0,21.0,0.0,12.0
layer_19,17.0,0.0,0.0,12.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,74.0,7.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,9.0
layer_20,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0
layer_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0
layer_22,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
layer_23,10.0,4.0,5.0,8.0,5.0,6.0,15.0,0.0,3.0,1.0,0.0,0.0,5.0,2.0,6.0,5.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0
