,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,62,9,13,37,103,22,56,58,106,75,3,71
layer_1,2,0,2,1,0,74,0,11,0,0,1,6
layer_2,1,0,0,0,13,0,1,35,0,1,15,0
layer_3,7,0,0,4,41,0,1,0,1,0,0,12
layer_4,24,14,0,0,6,0,0,0,7,0,0,0
layer_5,1,0,0,0,3,0,0,0,0,0,4,0
layer_6,0,0,0,0,5,0,0,0,0,121,0,1
layer_7,80,0,0,0,20,74,0,0,4,64,11,0
layer_8,0,0,0,2,0,0,0,0,0,22,1,0
layer_9,0,0,72,0,0,3,0,77,28,16,0,0
layer_10,2,0,57,0,0,0,31,0,12,0,59,0
layer_11,0,0,0,0,2,1,0,0,34,2,0,0
