,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,18,6,1,1,22,2,28,2,1,8,3,1,3,3,4
layer_1,20,22,22,21,23,13,23,24,20,25,23,3,22,20,25,19
layer_2,21,22,20,21,22,3,23,19,22,11,24,21,19,22,23,19
layer_3,29,12,24,20,19,25,22,11,21,23,26,20,19,19,20,20
layer_4,20,26,8,24,23,32,24,23,22,25,27,22,14,25,30,28
layer_5,18,26,22,23,18,16,17,24,18,32,24,6,10,24,30,17
layer_6,25,10,10,7,11,22,20,6,19,21,18,12,4,34,7,18
layer_7,37,28,20,36,22,28,34,27,20,22,31,21,26,37,24,29
layer_8,20,20,0,22,21,6,20,17,20,6,20,11,20,20,0,20
layer_9,10,26,21,20,11,23,38,37,20,27,20,18,30,34,0,19
layer_10,20,20,20,19,18,19,20,20,16,20,24,20,20,20,19,20
layer_11,20,20,20,20,36,23,20,20,28,21,19,21,19,25,34,24
layer_12,16,5,20,20,19,20,20,16,20,20,20,22,21,19,21,20
layer_13,18,22,23,28,21,20,20,21,20,21,19,21,20,20,34,19
layer_14,19,20,22,20,20,20,20,20,20,20,20,22,20,20,20,19
layer_15,20,20,19,24,20,15,20,17,20,26,21,27,13,22,20,9
layer_16,20,17,22,21,20,20,20,20,20,19,20,13,20,20,20,20
layer_17,19,20,20,21,20,14,3,18,20,12,16,23,21,19,27,21
layer_18,20,20,17,20,20,20,20,20,20,22,20,20,20,20,19,21
layer_19,21,19,20,19,16,16,18,9,21,20,19,20,19,11,18,17
layer_20,19,20,20,20,19,20,21,20,19,20,15,19,19,19,19,20
layer_21,18,20,18,20,20,15,14,17,18,20,18,19,17,25,20,19
layer_22,20,19,7,15,19,21,21,20,20,17,19,11,19,19,19,20
layer_23,8,5,13,15,14,12,5,16,0,11,2,3,7,0,10,9
