,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,160,49,15,5,87,41,45,69,64,70,53,39
layer_1,20,44,2,10,85,52,44,78,5,1,17,3
layer_2,19,21,101,7,9,7,12,4,15,100,94,0
layer_3,6,21,80,2,16,10,0,6,0,134,93,114
layer_4,76,15,4,15,43,3,31,108,13,83,1,99
layer_5,4,9,1,0,12,10,65,154,11,56,0,23
layer_6,94,4,118,128,7,100,12,1,6,11,124,20
layer_7,8,7,7,127,12,25,20,8,3,114,0,21
layer_8,0,2,8,0,31,9,0,0,29,25,3,6
layer_9,0,3,7,6,0,16,0,15,1,1,6,6
layer_10,1,0,0,1,0,0,1,2,2,0,1,0
layer_11,0,0,0,0,1,0,0,0,1,0,0,0
