,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,34.0,8.0,61.0,0.0,25.0,1.0,13.0,97.0,58.0,4.0,55.0,0.0
layer_1,5.0,45.0,129.0,0.0,30.0,11.0,7.0,0.0,5.0,35.0,22.0,2.0
layer_2,0.0,0.0,131.0,1.0,2.0,8.0,0.0,14.0,1.0,26.0,0.0,0.0
layer_3,142.0,0.0,37.0,46.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,8.0
layer_4,38.0,165.0,0.0,182.0,98.0,41.0,24.0,13.0,108.0,24.0,16.0,7.0
layer_5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,159.0,19.0
layer_6,0.0,111.0,1.0,121.0,0.0,0.0,0.0,0.0,7.0,133.0,65.0,4.0
layer_7,3.0,71.0,0.0,30.0,8.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0
layer_8,0.0,5.0,0.0,0.0,154.0,9.0,0.0,2.0,145.0,0.0,82.0,19.0
layer_9,0.0,27.0,0.0,2.0,0.0,47.0,34.0,1.0,122.0,0.0,0.0,15.0
layer_10,12.0,1.0,191.0,23.0,9.0,14.0,0.0,0.0,36.0,197.0,5.0,73.0
layer_11,43.0,81.0,89.0,7.0,127.0,11.0,16.0,3.0,86.0,2.0,41.0,183.0
