,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,15,25,21,24,10,6,8,12,18,12,21,19,18,16,17,8,9,3,9,11,11,7,9,12,10,14,9,10,12,27,9,14
layer_1,30,13,30,28,28,12,6,10,30,5,24,26,8,29,6,8,29,18,5,27,30,30,23,23,24,4,9,23,14,5,16,16
layer_2,7,8,7,7,7,8,7,8,7,5,5,7,7,6,7,6,6,6,6,7,7,6,6,6,7,7,6,6,6,6,6,7
layer_3,7,7,7,6,7,7,7,7,7,7,7,7,29,7,8,10,7,7,7,7,7,10,7,8,7,7,5,7,7,6,8,7
layer_4,6,7,7,7,14,12,6,6,7,7,7,7,7,7,7,7,7,5,7,9,7,6,7,7,7,7,7,7,7,7,7,7
layer_5,6,7,7,7,7,7,7,23,8,7,7,6,7,12,7,7,6,7,7,7,7,10,10,5,7,6,6,7,6,7,7,8
layer_6,7,7,7,6,6,6,6,5,21,6,6,6,8,7,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9
layer_7,11,19,6,8,7,7,7,9,7,6,7,11,6,7,9,7,5,7,7,6,8,7,7,7,10,6,9,6,7,7,7,7
layer_8,7,5,7,5,7,6,8,6,10,6,7,6,8,17,7,6,7,7,7,7,8,10,7,8,7,7,7,12,16,7,7,8
layer_9,7,7,7,6,7,7,7,7,7,7,7,7,14,7,7,6,6,6,7,7,6,6,6,7,7,7,6,7,7,6,6,18
layer_10,6,10,9,6,7,4,6,6,4,6,6,5,6,18,3,11,8,6,6,19,7,6,7,6,6,7,7,6,8,9,6,15
layer_11,6,5,6,6,7,6,6,5,7,7,6,12,6,7,6,6,7,31,8,8,7,6,6,6,10,6,6,13,9,16,7,6
layer_12,17,2,10,9,7,7,6,6,4,4,4,7,6,10,7,6,6,5,5,19,6,7,6,6,7,17,6,6,6,7,7,7
layer_13,16,12,11,6,21,5,6,7,7,7,6,9,5,14,6,5,7,7,11,6,6,8,10,6,7,6,7,8,4,6,22,20
layer_14,9,7,7,6,6,12,6,6,6,7,6,6,6,19,8,6,10,7,6,6,8,10,6,7,4,6,8,6,6,7,6,6
layer_15,10,7,6,5,6,6,8,6,11,10,6,7,7,7,8,15,5,6,5,14,5,7,7,5,4,5,6,6,9,8,5,19
layer_16,10,7,11,9,4,7,11,8,7,7,8,10,4,5,4,6,7,7,13,6,6,8,6,7,8,9,13,11,6,6,9,16
layer_17,6,6,6,7,9,9,8,7,6,7,18,16,6,7,8,6,17,11,12,15,10,11,31,8,6,7,5,7,7,7,5,6
layer_18,4,6,4,4,12,10,5,27,16,7,20,12,7,7,5,12,18,9,4,7,5,5,6,4,9,11,5,6,6,4,5,9
layer_19,7,26,9,4,9,8,9,10,7,10,4,10,11,16,9,15,7,4,4,6,6,11,12,4,14,5,6,5,8,9,21,17
layer_20,6,14,13,16,8,7,5,9,8,5,7,5,8,5,4,8,12,7,11,7,7,14,15,5,10,6,19,8,8,7,7,7
layer_21,6,4,8,6,6,8,11,8,9,7,7,6,8,7,8,7,7,6,7,7,21,5,7,11,7,6,8,7,6,8,20,13
layer_22,6,6,6,6,4,4,5,5,4,6,6,4,7,4,8,10,5,5,5,5,14,5,6,7,9,6,7,6,7,7,7,9
layer_23,4,6,9,5,9,6,5,4,5,4,5,5,5,7,5,5,4,4,6,8,4,8,14,9,24,5,8,8,4,4,6,5
layer_24,8,22,21,7,6,5,5,6,25,5,7,4,9,9,18,6,4,5,4,4,5,6,6,9,5,5,6,5,4,5,6,4
layer_25,4,7,6,7,6,4,4,8,10,17,11,5,9,5,4,12,6,4,6,6,6,4,4,5,5,8,6,5,12,4,4,4
layer_26,4,10,6,9,7,5,5,5,11,4,7,9,7,7,5,8,5,6,6,5,8,20,6,28,5,17,7,9,7,9,5,8
layer_27,9,13,8,9,8,9,15,8,6,9,11,8,4,11,8,6,6,18,15,17,5,7,7,12,9,8,6,8,17,7,6,7
layer_28,4,7,10,5,21,7,14,6,10,7,18,8,14,16,18,11,7,4,5,7,11,11,6,6,6,6,5,6,7,9,14,6
layer_29,5,7,15,9,19,8,10,11,12,8,6,10,21,5,8,5,15,16,8,23,8,7,5,4,8,5,4,10,29,13,9,18
layer_30,4,7,5,6,6,5,5,7,4,16,8,11,16,10,7,4,29,5,25,4,7,11,10,12,4,4,6,7,8,17,9,9
layer_31,18,31,20,22,7,6,6,10,25,20,21,8,7,24,8,7,4,5,6,7,12,5,27,7,28,30,7,21,3,8,6,5
