,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,1735,1622,1801,1665,1349,1082,841,1147,782,559,1120,677,979,853,823,993
layer_1,1794,1871,1873,1777,1599,1355,1381,607,1096,930,696,864,811,808,843,814
layer_2,1871,1745,1662,1412,1393,1210,1252,485,951,920,925,699,861,766,839,874
layer_3,1773,1757,1534,1762,1261,668,1214,668,902,1005,946,901,927,475,906,768
layer_4,1892,1340,1247,1332,1168,1129,457,474,677,1111,686,981,900,919,806,736
layer_5,1851,1231,1057,543,468,413,406,427,456,408,397,398,396,396,396,459
layer_6,1772,1648,911,678,453,601,536,460,422,398,397,399,396,398,396,399
layer_7,1892,1320,1250,1199,669,1331,529,405,441,397,406,398,396,396,396,402
layer_8,1892,908,1312,855,465,461,408,422,427,400,525,396,396,396,396,396
layer_9,1872,1580,687,814,583,553,421,430,397,397,396,397,402,396,396,396
layer_10,1568,1549,430,767,549,425,443,407,397,399,396,398,396,396,396,396
layer_11,1798,865,1150,711,399,497,401,398,399,396,397,396,396,397,398,397
layer_12,1491,1666,644,704,469,458,400,631,396,397,397,396,396,396,396,396
layer_13,1515,1683,474,668,399,406,398,400,430,398,399,396,396,396,396,396
layer_14,1094,1274,500,610,471,517,399,396,397,397,396,396,426,399,396,408
layer_15,1551,1813,575,580,476,396,561,397,396,396,478,397,396,403,396,396
layer_16,1860,1335,397,510,408,602,397,397,397,396,396,396,396,397,396,396
layer_17,1526,1341,592,433,488,406,557,888,399,397,396,454,396,407,396,396
layer_18,1579,1257,533,756,569,439,420,416,401,396,396,446,396,396,408,396
layer_19,1355,818,1113,440,398,720,620,408,429,397,409,397,407,396,396,436
layer_20,1501,1076,863,399,437,533,411,414,399,396,749,396,455,474,396,396
layer_21,1056,1843,589,505,418,449,483,406,437,403,424,396,398,396,835,576
layer_22,1267,1028,646,533,1405,464,714,768,433,743,413,421,1060,397,426,444
layer_23,928,690,1681,846,705,548,604,649,640,698,612,446,511,457,446,443
