,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,100,143,227,191,200,106,206,138,133,98,105,136,138,96,158,102
layer_1,297,356,250,238,141,116,91,131,77,80,87,87,81,169,84,89
layer_2,348,353,222,96,210,92,90,86,86,78,86,78,151,58,68,67
layer_3,345,361,353,236,148,127,120,108,111,71,86,84,92,61,76,56
layer_4,357,241,287,223,179,219,288,80,74,102,68,136,77,78,144,168
layer_5,344,316,269,125,100,89,97,86,123,98,86,87,87,87,87,131
layer_6,287,320,315,142,175,88,133,81,91,88,87,87,87,87,88,87
layer_7,358,265,310,193,133,308,132,94,167,96,88,101,97,87,87,90
layer_8,358,245,232,305,108,82,86,85,107,89,88,87,87,87,87,87
layer_9,353,254,97,184,182,114,119,91,87,87,87,88,87,87,87,87
layer_10,177,369,86,98,115,98,98,88,88,91,87,87,87,87,87,87
layer_11,341,216,154,121,89,110,87,91,88,87,89,87,87,87,87,87
layer_12,219,302,137,132,96,120,89,120,87,87,87,87,87,87,87,87
layer_13,278,287,100,141,88,95,87,88,88,87,92,87,87,87,87,87
layer_14,172,152,98,115,91,93,89,87,103,90,87,87,95,87,87,86
layer_15,373,346,127,139,93,87,124,87,87,87,108,87,87,90,87,88
layer_16,358,206,86,129,92,107,87,91,87,87,87,87,87,87,87,87
layer_17,370,253,165,123,116,88,114,214,87,87,87,85,87,91,87,88
layer_18,257,356,120,152,115,97,88,90,87,87,87,83,87,87,100,87
layer_19,312,246,366,116,88,105,161,87,85,88,85,87,87,87,87,111
layer_20,344,389,205,92,118,90,90,124,94,87,93,88,93,85,87,87
layer_21,324,354,187,183,88,126,102,89,134,91,85,87,87,87,200,117
layer_22,335,304,234,157,306,180,152,208,86,139,87,88,179,87,88,145
layer_23,333,279,304,276,229,232,177,237,187,192,97,92,93,87,134,110
