,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,7,10,13,13,9,7,12,7,10,13,15,10,10,7,12,10
layer_1,20,19,12,16,10,6,5,13,5,6,8,7,7,9,5,9
layer_2,20,20,13,8,18,5,10,10,6,5,7,7,12,6,5,6
layer_3,16,19,23,8,6,12,5,11,6,5,5,6,5,8,5,5
layer_4,18,12,14,6,11,8,27,8,7,5,8,5,6,6,8,10
layer_5,20,11,15,10,10,9,11,9,13,8,9,10,9,9,9,11
layer_6,14,21,15,10,8,8,14,11,9,10,10,9,9,9,9,9
layer_7,18,15,25,14,12,21,10,9,11,9,9,9,9,9,9,11
layer_8,18,15,13,13,9,8,10,10,9,9,10,9,9,9,9,9
layer_9,18,9,8,11,14,8,8,9,9,9,9,9,9,9,9,9
layer_10,9,20,9,9,8,9,8,9,9,9,9,9,9,9,9,9
layer_11,20,9,10,15,9,8,9,10,9,9,9,9,9,9,9,9
layer_12,14,17,10,9,10,11,8,8,9,8,9,9,9,9,9,9
layer_13,16,21,8,11,9,9,9,9,9,9,9,9,9,9,9,9
layer_14,12,8,8,8,9,10,9,9,9,8,9,9,11,9,9,9
layer_15,21,18,9,12,9,9,9,8,9,9,9,9,9,9,9,9
layer_16,18,6,9,9,8,11,9,9,9,9,9,9,9,9,9,9
layer_17,18,12,13,13,9,9,11,13,9,9,9,9,9,10,9,9
layer_18,12,17,9,8,10,9,9,10,9,9,9,9,9,9,9,9
layer_19,16,13,19,9,9,9,12,9,9,9,9,9,8,9,9,9
layer_20,16,16,14,8,8,9,9,11,9,9,7,9,9,8,9,9
layer_21,14,17,8,9,8,12,9,9,8,8,8,9,9,9,18,9
layer_22,18,15,23,8,17,15,7,14,9,10,9,9,11,9,9,13
layer_23,20,22,15,19,15,11,12,13,12,18,7,9,7,9,10,9
