,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.0,3.0,151.0,274.0,3.0,19.0,4.0,6.0,3.0,13.0,4.0,62.0
layer_1,3.0,0.0,0.0,0.0,28.0,1.0,0.0,11.0,0.0,0.0,31.0,4.0
layer_2,0.0,9.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0
layer_3,4.0,0.0,1.0,0.0,9.0,268.0,0.0,0.0,3.0,0.0,2.0,122.0
layer_4,3.0,1.0,0.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0
layer_5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0
layer_6,0.0,0.0,21.0,23.0,17.0,0.0,0.0,0.0,0.0,277.0,0.0,312.0
layer_7,29.0,0.0,0.0,0.0,308.0,23.0,0.0,0.0,0.0,212.0,1.0,16.0
layer_8,0.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,7.0,1.0,2.0
layer_9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,20.0,0.0,0.0
layer_10,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
layer_11,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,14.0,27.0,1.0,0.0
