,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,23,13,24,73,33,25,42,30,35,21,21,43
layer_1,1,4,51,39,64,0,0,11,0,8,10,3
layer_2,16,0,0,64,34,1,0,11,0,1,3,0
layer_3,21,4,1,0,48,1,17,7,42,67,3,13
layer_4,2,5,13,13,21,4,1,0,63,0,38,0
layer_5,19,0,53,57,1,0,2,28,16,64,4,19
layer_6,11,9,98,73,0,53,14,1,5,6,65,63
layer_7,15,61,102,10,5,67,2,63,14,27,34,22
layer_8,0,58,50,32,0,1,4,36,1,24,3,15
layer_9,0,9,15,0,0,0,4,6,1,4,5,0
layer_10,0,1,4,0,2,3,5,0,0,36,2,4
layer_11,9,0,2,0,34,0,2,0,65,0,0,4
