,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.62753737,1.0,0.07068743,0.9518885,0.9491033,0.9475959,0.9577188,0.94666016,0.9486749,0.9486833,0.9727363,0.8805797,0.95976216,0.94739574,0.955058,0.94860214,0.93521416,0.90369785,0.94750035,0.94892645,0.94892645,0.9619802,0.94892645,0.8658227,0.96430683,0.92392975,0.9492431,0.9574742,0.9436057,0.94350666,0.94892645,0.94892645
layer_1,0.9499223,0.97248054,0.94892645,0.9587088,0.9670316,0.9652677,0.95845234,0.95135635,0.9487211,0.94892645,0.94898915,0.9556379,0.9590601,0.9498767,0.94892645,0.94863355,0.9806954,0.94892645,0.9554125,0.9489143,0.9516088,0.94892645,0.94892645,0.9484316,0.95038414,0.94892645,0.9500968,0.94978637,0.94823134,0.94892645,0.95104176,0.94892645
layer_2,0.9515297,0.9512091,0.9500554,0.94949967,0.94892645,0.94892645,0.94892645,0.94892645,0.94904447,0.9494837,0.94892645,0.9491452,0.94892645,0.9489478,0.94898134,0.9489014,0.9491499,0.94899535,0.9490432,0.94892645,0.9488361,0.94892645,0.947619,0.94892645,0.9485784,0.94892645,0.94903105,0.95054626,0.94939137,0.9489902,0.9651502,0.9515295
layer_3,0.94892645,0.9465953,0.94903845,0.9524278,0.9489903,0.9496957,0.9488829,0.9489227,0.94892645,0.94892234,0.9496406,0.95292497,0.94889313,0.94897187,0.9487446,0.9499837,0.96154374,0.95270514,0.94907135,0.94892645,0.94892645,0.948973,0.94892645,0.94892645,0.9531562,0.9487605,0.94971454,0.9489153,0.9482559,0.94892645,0.9541769,0.9570986
layer_4,0.94892645,0.94892645,0.9487188,0.94892645,0.9643748,0.94895154,0.9490726,0.95745754,0.948651,0.9495135,0.94892645,0.94892645,0.95345014,0.95123655,0.9648765,0.94934666,0.94413024,0.94942766,0.9471423,0.9488193,0.94892645,0.9489726,0.94892645,0.9478132,0.9558009,0.9490449,0.94892645,0.9492331,0.9490294,0.94819367,0.9481782,0.9519759
layer_5,0.94899845,0.94887143,0.9552243,0.95347935,0.9479609,0.9488703,0.94794637,0.94892645,0.9487833,0.94892645,0.94892645,0.94649327,0.94947875,0.9588785,0.9543049,0.9393565,0.9494626,0.9425073,0.949181,0.94886684,0.94892645,0.9481884,0.94647634,0.9490165,0.94892645,0.949704,0.94892645,0.9488221,0.95488805,0.9554966,0.9497538,0.9411976
layer_6,0.94846237,0.9762311,0.9492184,0.94892645,0.94994843,0.94892645,0.9490951,0.9319395,0.9619954,0.9474976,0.9911706,0.95149904,0.9560976,0.9505874,0.9488773,0.94917715,0.96338505,0.9497156,0.9516248,0.9646476,0.94454616,0.94892645,0.9479666,0.9489776,0.94885623,0.9599888,0.94797355,0.949218,0.9482533,0.9582813,0.92859703,0.94788414
layer_7,0.9496745,0.95381284,0.9668197,0.94892645,0.9487534,0.9606455,0.9486318,0.9483713,0.94999915,0.9372446,0.95012814,0.9250994,0.9323976,0.9493557,0.9285082,0.94838184,0.9488975,0.9518557,0.9494284,0.96293664,0.94203,0.9501782,0.94892645,0.94886833,0.94826484,0.94693285,0.9490433,0.9342009,0.9468387,0.93284905,0.94027007,0.94843376
layer_8,0.9482455,0.9470585,0.94883925,0.94587016,0.9230622,0.9600616,0.935221,0.9489652,0.94806033,0.94892645,0.94892645,0.94564056,0.9481465,0.95058596,0.9444434,0.95001197,0.9489172,0.9444721,0.94790506,0.93912286,0.9471978,0.95066696,0.94561386,0.94892544,0.94257045,0.93934065,0.9489521,0.9490231,0.9453302,0.9454162,0.9490989,0.9378517
layer_9,0.94906634,0.9324698,0.9443691,0.9496912,0.9489303,0.94892645,0.94892645,0.94892645,0.95876545,0.90463424,0.96919,0.9352787,0.9488723,0.948129,0.9489032,0.9492097,0.94926995,0.94898987,0.948858,0.9416427,0.9492357,0.94893324,0.94965243,0.9484924,0.9277982,0.9483737,0.92167264,0.94871414,0.9488424,0.9507652,0.9490006,0.94762605
