,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,225.0,6.0,862.0,0.0,0.0,3.0,7.0,77.0,0.0,3.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,55.0,210.0,0.0,85.0,294.0,66.0,17.0,8.0,0.0,0.0,0.0,0.0
layer_1,0.0,77.0,0.0,14.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,61.0,0.0,25.0,0.0,5.0,0.0,35.0,0.0,6.0,0.0,11.0,0.0,75.0,0.0
layer_2,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,14.0
layer_3,0.0,0.0,4.0,0.0,2.0,46.0,9.0,18.0,1.0,0.0,20.0,6.0,9.0,7.0,20.0,24.0,40.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,22.0,10.0,5.0,0.0,36.0,0.0,53.0,75.0
layer_4,0.0,0.0,0.0,0.0,8.0,0.0,13.0,74.0,26.0,0.0,3.0,0.0,73.0,58.0,3.0,26.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0
layer_5,0.0,3.0,74.0,70.0,37.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,51.0,31.0,5.0,63.0,76.0,20.0,8.0,19.0,0.0,12.0,0.0,0.0,19.0,0.0,4.0,0.0,25.0,15.0,11.0
layer_6,239.0,80.0,169.0,196.0,0.0,17.0,19.0,25.0,4.0,0.0,0.0,0.0,16.0,1.0,3.0,112.0,2.0,14.0,6.0,66.0,2.0,4.0,29.0,0.0,20.0,5.0,0.0,0.0,8.0,132.0,20.0,142.0
layer_7,42.0,7.0,1.0,0.0,173.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,61.0,39.0,218.0,34.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,12.0,17.0,2.0,0.0,0.0,0.0,200.0
layer_8,5.0,4.0,6.0,9.0,2.0,21.0,24.0,18.0,112.0,16.0,1.0,300.0,75.0,161.0,68.0,32.0,0.0,5.0,0.0,3.0,1.0,0.0,54.0,10.0,11.0,16.0,797.0,3.0,0.0,283.0,0.0,4.0
layer_9,61.0,1.0,6.0,36.0,243.0,101.0,9.0,29.0,0.0,0.0,0.0,462.0,0.0,164.0,293.0,100.0,0.0,0.0,0.0,25.0,102.0,3.0,0.0,17.0,0.0,5.0,381.0,0.0,435.0,79.0,32.0,12.0
layer_10,1.0,0.0,0.0,3.0,0.0,79.0,0.0,67.0,32.0,77.0,31.0,12.0,2.0,2.0,0.0,1.0,130.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,140.0,1.0,0.0
layer_11,1.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,6.0,186.0,4.0,58.0,0.0,2.0,5.0,6.0,3.0,49.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,9.0,80.0,0.0,11.0,96.0
layer_12,4.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,74.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,105.0,0.0,96.0,0.0,121.0,2.0,2.0,25.0,12.0,0.0,0.0,4.0,0.0
layer_13,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,28.0,0.0,1.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,37.0,0.0,36.0,1.0
layer_14,0.0,3.0,0.0,0.0,1.0,190.0,176.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.0,77.0,0.0,0.0,0.0,0.0,25.0,70.0,3.0,24.0,0.0,0.0,0.0,0.0
layer_15,139.0,38.0,5.0,6.0,0.0,0.0,17.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0
